verse_id	chapter	verse	text_en	polarity_en	label_en	text_pt
2CH.3.11	3	11	And the wings of the cherubims {were} twenty cubits long: one wing {of the one cherub was} five cubits, reaching to the wall of the house: and the other wing {was likewise} five cubits, reaching to the wing of the other cherub.	-0.1	neutral	os quais, de asas abertas, mediam juntos nove metros. Cada asa, de dois metros e vinte e cinco centímetros, tocava, de um lado, na parede do templo,
2CH.3.12	3	12	And {one} wing of the other cherub {was} five cubits, reaching to the wall of the house: and the other wing {was} five cubits {also}, joining to the wing of the other cherub.	-0.125	negative	e do outro lado, na asa do outro querubim.
2CH.3.13	3	13	The wings of these cherubims spread themselves forth twenty cubits: and they stood on their feet, and their faces {were} inward. {inward: or, toward the house}	0.0	neutral	Assim os querubins, com asas que se estendiam por nove metros, estavam de pé, de frente para o átrio principal.
2CH.3.14	3	14	And he made the vail {of} blue, and purple, and crimson, and fine linen, and wrought cherubims thereon. {wrought: Heb. caused to ascend}	0.2083	positive	Ele fez o véu de tecido azul, roxo, vermelho e linho fino com querubins desenhados nele.
2CH.3.15	3	15	Also he made before the house two pillars of thirty and five cubits high, and the chapiter that {was} on the top of each of them {was} five cubits. {high: Heb. long}	0.1925	positive	Fez na frente do templo duas colunas, que juntas tinham dezesseis metros, cada uma tendo em cima um capitel com dois metros e vinte e cinco centímetros.
2CH.3.16	3	16	And he made chains, {as} in the oracle, and put {them} on the heads of the pillars; and made an hundred pomegranates, and put {them} on the chains.	0.0	neutral	E fez correntes entrelaçadas e colocou-as no alto das colunas. Fez também cem romãs, colocando-as nas correntes.
2CH.3.17	3	17	And he reared up the pillars before the temple, one on the right hand, and the other on the left; and called the name of that on the right hand Jachin, and the name of that on the left Boaz. {Jachin: that is, He shall establish} {Boaz: that is, In it is strength}	0.0893	neutral	Então levantou as colunas na frente do templo, uma ao sul, outra ao norte; à que ficava ao sul deu o nome de Jaquim, e à que ficava ao norte, Boaz.
2CH.4.1	4	1	Moreover he made an altar of brass, twenty cubits the length thereof, and twenty cubits the breadth thereof, and ten cubits the height thereof.	0.0	neutral	Salomão também mandou fazer um altar de bronze de nove metros de comprimento, nove metros de largura e quatro metros e meio de altura.
2CH.4.2	4	2	Also he made a molten sea of ten cubits from brim to brim, round in compass, and five cubits the height thereof; and a line of thirty cubits did compass it round about. {from...: Heb. from his brim to his brim}	-0.1333	negative	Fez o tanque de metal fundido, redondo, medindo quatro metros e meio de diâmetro e dois metros e vinte e cinco centímetros de altura. Era preciso um fio de treze metros e meio para medir a sua circunferência.
2CH.4.3	4	3	And under it {was} the similitude of oxen, which did compass it round about: ten in a cubit, compassing the sea round about. Two rows of oxen {were} cast, when it was cast.	-0.1333	negative	Abaixo da borda e ao seu redor havia figuras de touro, de cinco em cinco centímetros. Os touros foram fundidos em duas fileiras numa só peça com o tanque.
2CH.4.4	4	4	It stood upon twelve oxen, three looking toward the north, and three looking toward the west, and three looking toward the south, and three looking toward the east: and the sea {was set} above upon them, and all their hinder parts {were} inward.	0.0	neutral	O tanque ficava sobre doze touros, três voltados para o norte, três para o oeste, três para o sul e três para o leste. Ficava em cima deles, e as pernas traseiras dos touros eram voltadas para o centro.
2CH.4.5	4	5	And the thickness of it {was} an handbreadth, and the brim of it like the work of the brim of a cup, with flowers of lilies; {and} it received and held three thousand baths. {with flowers...: or, like a lilyflower}	0.0	neutral	A espessura do tanque era de quatro dedos, e sua borda era como a borda de um cálice, como uma flor de lírio. Tinha capacidade de sessenta e seis mil litros.
2CH.4.6	4	6	He made also ten lavers, and put five on the right hand, and five on the left, to wash in them: such things as they offered for the burnt offering they washed in them; but the sea {was} for the priests to wash in. {such...: Heb. the work of burnt offering}	0.0571	neutral	Fez dez pias, colocando cinco no lado sul e cinco no lado norte. Nelas tudo o que era usado nos holocaustos era lavado, enquanto que o tanque servia para os sacerdotes se lavarem.
2CH.4.7	4	7	And he made ten candlesticks of gold according to their form, and set {them} in the temple, five on the right hand, and five on the left.	0.0952	neutral	Fez dez candelabros de ouro, de acordo com as especificações, e colocou-os no templo, cinco no lado sul e cinco no lado norte.
2CH.4.8	4	8	He made also ten tables, and placed {them} in the temple, five on the right side, and five on the left. And he made an hundred basons of gold. {basons: or, bowls}	0.0952	neutral	Fez dez mesas e colocou-as no templo, cinco no lado sul e cinco no lado norte. Também fez cem bacias de ouro para aspersão.
2CH.4.9	4	9	Furthermore he made the court of the priests, and the great court, and doors for the court, and overlaid the doors of them with brass.	0.8	positive	E fez o pátio dos sacerdotes e o pátio principal com suas portas, e revestiu de bronze as suas portas.
2CH.4.10	4	10	And he set the sea on the right side of the east end, over against the south.	0.2857	positive	Pôs o tanque no lado sul, no canto sudeste do templo.
2CH.4.11	4	11	And Huram made the pots, and the shovels, and the basons. And Huram finished the work that he was to make for king Solomon for the house of God; {basons: or, bowls} {finished: Heb. finished to make}	0.0	neutral	Também fez os jarros, as pás e as bacias para aspersão. Assim, Hirão terminou o trabalho de que fora encarregado pelo rei Salomão, no templo de Deus:
2CH.4.12	4	12	{To wit}, the two pillars, and the pommels, and the chapiters {which were} on the top of the two pillars, and the two wreaths to cover the two pommels of the chapiters which {were} on the top of the pillars;	0.5	positive	as duas colunas; os dois capitéis em forma de taça no alto das colunas; os dois conjuntos de correntes que decoravam os dois capitéis;
2CH.4.13	4	13	And four hundred pomegranates on the two wreaths; two rows of pomegranates on each wreath, to cover the two pommels of the chapiters which {were} upon the pillars. {upon: Heb. upon the face of}	0.0	neutral	as quatrocentas romãs para os dois conjuntos de correntes, sendo duas fileiras de romãs para cada conjunto;
2CH.4.14	4	14	He made also bases, and lavers made he upon the bases; {lavers: or, caldrons}	0.0	neutral	os dez carrinhos com as suas dez pias;
2CH.4.15	4	15	One sea, and twelve oxen under it.	0.0	neutral	o tanque e os doze touros debaixo dele;
2CH.4.16	4	16	The pots also, and the shovels, and the fleshhooks, and all their instruments, did Huram his father make to king Solomon for the house of the LORD of bright brass. {bright: Heb. made bright, or, scoured}	0.7	positive	e os jarros, as pás, os garfos de carne e todos os utensílios afins. Todos esses utensílios que Hirão-Abi fez a pedido do rei Salomão, para o templo do Senhor, eram de bronze polido.
2CH.4.17	4	17	In the plain of Jordan did the king cast them, in the clay ground between Succoth and Zeredathah. {clay...: Heb. thicknesses of the ground}	-0.2143	negative	Foi na planície do Jordão, entre Sucote e Zeredá, que o rei os mandou fundir, em moldes de barro.
2CH.4.18	4	18	Thus Solomon made all these vessels in great abundance: for the weight of the brass could not be found out.	0.8	positive	Salomão os fez em tão grande quantidade, a ponto de não se poder determinar o peso do bronze utilizado.
2CH.4.19	4	19	And Solomon made all the vessels that {were for} the house of God, the golden altar also, and the tables whereon the shewbread {was set};	0.3	positive	Além desses, Salomão mandou fazer também todos estes outros utensílios para o templo de Deus: o altar de ouro; as mesas sobre as quais ficavam os pães da Presença;
2CH.4.20	4	20	Moreover the candlesticks with their lamps, that they should burn after the manner before the oracle, of pure gold;	0.2143	positive	os candelabros de ouro puro com suas lâmpadas, para iluminarem diante do santuário interno, conforme determinado;
2CH.4.21	4	21	And the flowers, and the lamps, and the tongs, {made he of} gold, {and} that perfect gold; {perfect...: Heb. perfections of gold}	1.0	positive	as flores, as lâmpadas e as tenazes de ouro maciço;
2CH.4.22	4	22	And the snuffers, and the basons, and the spoons, and the censers, {of} pure gold: and the entry of the house, the inner doors thereof for the most holy {place}, and the doors of the house of the temple, {were of} gold. {basons: or, bowls}	0.2381	positive	os cortadores de pavio, as bacias para aspersão, as tigelas, os incensários de ouro puro e as portas de ouro do templo: tanto as portas da sala interna, o Lugar Santíssimo, quanto as portas do átrio principal.
2CH.5.1	5	1	Thus all the work that Solomon made for the house of the LORD was finished: and Solomon brought in {all} the things that David his father had dedicated; and the silver, and the gold, and all the instruments, put he among the treasures of the house of God.	0.0	neutral	Terminada toda a obra que Salomão havia realizado para o templo do Senhor, ele trouxe as coisas que seu pai Davi tinha consagrado e colocou junto com os tesouros do templo de Deus: a prata, o ouro e todos os utensílios.
2CH.5.2	5	2	Then Solomon assembled the elders of Israel, and all the heads of the tribes, the chief of the fathers of the children of Israel, unto Jerusalem, to bring up the ark of the covenant of the LORD out of the city of David, which {is} Zion.	0.0	neutral	Então Salomão reuniu em Jerusalém as autoridades de Israel e todos os líderes das tribos e os chefes das famílias israelitas, para levarem de Sião, a cidade de Davi, a arca da aliança do Senhor.
2CH.5.3	5	3	Wherefore all the men of Israel assembled themselves unto the king in the feast which {was} in the seventh month.	0.0	neutral	E todos os homens de Israel uniram-se ao rei por ocasião da festa, no sétimo mês.
2CH.5.4	5	4	And all the elders of Israel came; and the Levites took up the ark.	0.0	neutral	Quando todas as autoridades de Israel chegaram, os levitas pegaram a arca
2CH.5.5	5	5	And they brought up the ark, and the tabernacle of the congregation, and all the holy vessels that {were} in the tabernacle, these did the priests {and} the Levites bring up.	0.0	neutral	e a levaram, com a Tenda do Encontro e com todos os seus utensílios sagrados. Foram os sacerdotes levitas que levaram tudo.
2CH.5.6	5	6	Also king Solomon, and all the congregation of Israel that were assembled unto him before the ark, sacrificed sheep and oxen, which could not be told nor numbered for multitude.	0.0	neutral	O rei Salomão e toda a comunidade de Israel que se havia reunido a ele diante da arca, sacrificaram tantas ovelhas e bois que nem era possível contar.
2CH.5.7	5	7	And the priests brought in the ark of the covenant of the LORD unto his place, to the oracle of the house, into the most holy {place, even} under the wings of the cherubims:	0.5	positive	Os sacerdotes levaram a arca da aliança do Senhor para o seu lugar no santuário interno do templo, no Lugar Santíssimo, e a colocaram debaixo das asas dos querubins.
2CH.5.8	5	8	For the cherubims spread forth {their} wings over the place of the ark, and the cherubims covered the ark and the staves thereof above.	0.0	neutral	Os querubins tinham suas asas estendidas sobre o lugar da arca e cobriam a arca e as varas utilizadas para o transporte.
2CH.5.9	5	9	And they drew out the staves {of the ark}, that the ends of the staves were seen from the ark before the oracle; but they were not seen without. And there it is unto this day. {there...: or, they are there}	0.0	neutral	Essas varas eram tão compridas que as suas pontas, que se estendiam para fora da arca, podiam ser vistas da frente do santuário interno, mas não de fora dele; e elas estão lá até hoje.
2CH.5.10	5	10	{There was} nothing in the ark save the two tables which Moses put {therein} at Horeb, when the LORD made {a covenant} with the children of Israel, when they came out of Egypt. {when the LORD: or, where, etc}	0.0	neutral	Na arca havia só as duas tábuas que Moisés tinha colocado quando estava em Horebe, onde o Senhor fez uma aliança com os israelitas depois que saíram do Egito.
2CH.5.11	5	11	And it came to pass, when the priests were come out of the holy {place}: (for all the priests {that were} present were sanctified, {and} did not {then} wait by course: {present: Heb. found}	-0.375	negative	Então os sacerdotes saíram do Lugar Santo. Todos eles haviam se consagrado, não importando a divisão a que pertenciam.
2CH.5.12	5	12	Also the Levites {which were} the singers, all of them of Asaph, of Heman, of Jeduthun, with their sons and their brethren, {being} arrayed in white linen, having cymbals and psalteries and harps, stood at the east end of the altar, and with them an hundred and twenty priests sounding with trumpets:)	0.25	positive	E, todos os levitas que eram músicos — Asafe, Hemã, Jedutum e os filhos e parentes deles — ficaram a leste do altar, vestidos de linho fino, tocando címbalos, harpas e liras, e os acompanhavam cento e vinte sacerdotes tocando cornetas.
2CH.5.13	5	13	It came even to pass, as the trumpeters and singers {were} as one, to make one sound to be heard in praising and thanking the LORD; and when they lifted up {their} voice with the trumpets and cymbals and instruments of musick, and praised the LORD, {saying}, For {he is} good; for his mercy {endureth} for ever: that {then} the house was filled with a cloud, {even} the house of the LORD;	0.5	positive	"Os que tocavam cornetas e os cantores, em uníssono, louvaram e agradeceram ao Senhor. Ao som de cornetas, címbalos e outros instrumentos, levantaram suas vozes em louvor ao Senhor e cantaram: ""Ele é bom; o seu amor dura para sempre"". Então uma nuvem encheu o templo do Senhor,"
2CH.5.14	5	14	So that the priests could not stand to minister by reason of the cloud: for the glory of the LORD had filled the house of God.	0.4	positive	de forma que os sacerdotes não podiam desempenhar o seu serviço, pois a glória do Senhor encheu o templo de Deus.
2CH.6.1	6	1	Then said Solomon, The LORD hath said that he would dwell in the thick darkness.	-0.3	negative	"E Salomão exclamou: ""O Senhor disse que habitaria numa nuvem escura!"
2CH.6.2	6	2	But I have built an house of habitation for thee, and a place for thy dwelling for ever.	0.0	neutral	"Na realidade construí para ti um templo magnífico, um lugar para nele habitares para sempre! """
2CH.6.3	6	3	And the king turned his face, and blessed the whole congregation of Israel: and all the congregation of Israel stood.	0.2	positive	Depois o rei virou-se e abençoou toda a assembléia de Israel, que estava ali de pé.
2CH.6.4	6	4	And he said, Blessed {be} the LORD God of Israel, who hath with his hands fulfilled {that} which he spake with his mouth to my father David, saying,	0.0	neutral	"E disse: ""Bendito seja o Senhor, o Deus de Israel, que por suas mãos cumpriu o que prometeu com sua própria boca a meu pai Davi, quando lhe disse:"
2CH.6.5	6	5	Since the day that I brought forth my people out of the land of Egypt I chose no city among all the tribes of Israel to build an house in, that my name might be there; neither chose I any man to be a ruler over my people Israel:	0.0	neutral	'Desde o dia em que tirei meu povo do Egito, não escolhi nenhuma cidade das tribos de Israel para nela construir um templo em honra do meu nome, nem escolhi ninguém para ser o líder do meu povo Israel.
2CH.6.6	6	6	But I have chosen Jerusalem, that my name might be there; and have chosen David to be over my people Israel.	0.0	neutral	Mas, agora, escolhi Jerusalém para o meu nome ali estar e escolhi Davi para governar Israel, o meu povo'.
2CH.6.7	6	7	Now it was in the heart of David my father to build an house for the name of the LORD God of Israel.	0.0	neutral	"""Meu pai Davi tinha no coração o propósito de construir um templo em honra do nome do Senhor, o Deus de Israel."
2CH.6.8	6	8	But the LORD said to David my father, Forasmuch as it was in thine heart to build an house for my name, thou didst well in that it was in thine heart:	0.0	neutral	Mas o Senhor lhe disse: 'Você fez bem em ter no coração o plano de construir um templo em honra do meu nome;
2CH.6.9	6	9	Notwithstanding thou shalt not build the house; but thy son which shall come forth out of thy loins, he shall build the house for my name.	0.0	neutral	no entanto, não será você que o construirá, mas o seu filho, que procederá de você; ele construirá o templo em honra do meu nome'.
