verse_id	chapter	verse	text_en	polarity_en	label_en	text_pt
2CH.30.3	30	3	For they could not keep it at that time, because the priests had not sanctified themselves sufficiently, neither had the people gathered themselves together to Jerusalem.	0.0	neutral	Não tinha sido possível celebrá-la na data prescrita, pois não havia número suficiente de sacerdotes consagrados, e o povo não estava reunido em Jerusalém.
2CH.30.4	30	4	And the thing pleased the king and all the congregation. {pleased...: Heb. was right in the eyes of the king}	0.4286	positive	A idéia pareceu boa tanto ao rei quanto a toda a assembléia.
2CH.30.5	30	5	So they established a decree to make proclamation throughout all Israel, from Beersheba even to Dan, that they should come to keep the passover unto the LORD God of Israel at Jerusalem: for they had not done {it} of a long {time in such sort} as it was written.	-0.025	neutral	Então decidiram fazer uma proclamação em todo o Israel, desde Berseba até Dã, convocando o povo a Jerusalém para celebrar a Páscoa do Senhor, o Deus de Israel. Pois muitos não a celebravam segundo o que estava escrito.
2CH.30.6	30	6	So the posts went with the letters from the king and his princes throughout all Israel and Judah, and according to the commandment of the king, saying, Ye children of Israel, turn again unto the LORD God of Abraham, Isaac, and Israel, and he will return to the remnant of you, that are escaped out of the hand of the kings of Assyria. {from: Heb. from the hand}	0.0	neutral	"Por ordem do rei, mensageiros percorreram Israel e Judá com cartas assinadas pelo rei e pelos seus oficiais, com a seguinte mensagem: ""Israelitas, voltem para o Senhor, o Deus de Abraão, de Isaque e de Israel, para que ele se volte para vocês que restaram e escaparam das mãos dos reis da Assíria."
2CH.30.7	30	7	And be not ye like your fathers, and like your brethren, which trespassed against the LORD God of their fathers, {who} therefore gave them up to desolation, as ye see.	0.0	neutral	Não sejam como seus pais e seus irmãos, que foram infiéis ao Senhor, o Deus dos seus antepassados, de maneira que ele os deixou em ruínas, conforme vocês vêem.
2CH.30.8	30	8	Now be ye not stiffnecked, as your fathers {were, but} yield yourselves unto the LORD, and enter into his sanctuary, which he hath sanctified for ever: and serve the LORD your God, that the fierceness of his wrath may turn away from you. {be ye...: Heb. harden not your necks} {yield...: Heb. give the hand}	0.0	neutral	Portanto não sejam obstinados como seus antepassados; submetam-se ao Senhor. Venham ao santuário que ele consagrou para sempre. Sirvam ao Senhor, ao seu Deus, para que o fogo da sua ira se desvie de vocês.
2CH.30.9	30	9	For if ye turn again unto the LORD, your brethren and your children {shall find} compassion before them that lead them captive, so that they shall come again into this land: for the LORD your God {is} gracious and merciful, and will not turn away {his} face from you, if ye return unto him.	0.2	positive	"Se vocês voltarem para o Senhor, os que capturaram os seus irmãos e os seus filhos terão misericórdia deles, e eles voltarão a esta terra, pois o Senhor, o seu Deus, é bondoso e compassivo. Ele não os rejeitará, se vocês se voltarem para ele""."
2CH.30.10	30	10	So the posts passed from city to city through the country of Ephraim and Manasseh even unto Zebulun: but they laughed them to scorn, and mocked them.	0.7	positive	Os mensageiros foram de cidade em cidade, em Efraim e em Manassés, e até em Zebulom, mas o povo zombou deles e os expôs ao ridículo.
2CH.30.11	30	11	Nevertheless divers of Asher and Manasseh and of Zebulun humbled themselves, and came to Jerusalem.	0.0	neutral	No entanto, alguns homens de Aser, de Manassés e de Zebulom humilharam-se e foram para Jerusalém.
2CH.30.12	30	12	Also in Judah the hand of God was to give them one heart to do the commandment of the king and of the princes, by the word of the LORD.	0.0	neutral	Já em Judá a mão de Deus esteve sobre o povo dando-lhes unidade de pensamento para executarem o que o rei e os seus oficiais haviam ordenado, conforme a palavra do Senhor.
2CH.30.13	30	13	And there assembled at Jerusalem much people to keep the feast of unleavened bread in the second month, a very great congregation.	0.4	positive	Uma imensa multidão reuniu-se em Jerusalém no segundo mês, para celebrar a festa dos pães sem fermento.
2CH.30.14	30	14	And they arose and took away the altars that {were} in Jerusalem, and all the altars for incense took they away, and cast {them} into the brook Kidron.	0.0	neutral	Eles retiraram os altares que havia em Jerusalém e se desfizeram de todos os altares de incenso, atirando-os no vale de Cedrom.
2CH.30.15	30	15	Then they killed the passover on the fourteenth {day} of the second month: and the priests and the Levites were ashamed, and sanctified themselves, and brought in the burnt offerings into the house of the LORD.	-0.1	neutral	Abateram o cordeiro da Páscoa no dia catorze do segundo mês. Os sacerdotes e os levitas, envergonhados, consagraram-se e levaram holocaustos ao templo do Senhor.
2CH.30.16	30	16	And they stood in their place after their manner, according to the law of Moses the man of God: the priests sprinkled the blood, {which they received} of the hand of the Levites. {their place: Heb. their standing}	0.0	neutral	E assumiram seus postos, conforme prescrito na Lei de Moisés, homem de Deus. Os sacerdotes aspergiram o sangue que os levitas lhes entregaram.
2CH.30.17	30	17	For {there were} many in the congregation that were not sanctified: therefore the Levites had the charge of the killing of the passovers for every one {that was} not clean, to sanctify {them} unto the LORD.	0.1583	positive	Visto que muitos na multidão não haviam se consagrado, os levitas tiveram que matar cordeiros da Páscoa para todos os que não estavam cerimonialmente puros e que por isso não podiam consagrar os seus cordeiros ao Senhor.
2CH.30.18	30	18	For a multitude of the people, {even} many of Ephraim, and Manasseh, Issachar, and Zebulun, had not cleansed themselves, yet did they eat the passover otherwise than it was written. But Hezekiah prayed for them, saying, The good LORD pardon every one	0.6	positive	"Embora muitos dos que vieram de Efraim, de Manassés, de Issacar e de Zebulom não se tivessem purificado, assim mesmo comeram a Páscoa, contrariando o que estava escrito. Mas Ezequias orou por eles, dizendo: ""Queira o Senhor, que é bondoso, perdoar todo"
2CH.30.19	30	19	{That} prepareth his heart to seek God, the LORD God of his fathers, though {he be} not {cleansed} according to the purification of the sanctuary.	0.0	neutral	"aquele que inclina o seu coração para buscar a Deus, o Senhor, o Deus dos seus antepassados, mesmo que não esteja puro de acordo com as regras do santuário""."
2CH.30.20	30	20	And the LORD hearkened to Hezekiah, and healed the people.	0.0	neutral	E o Senhor ouviu a oração de Ezequias e não castigou o povo.
2CH.30.21	30	21	And the children of Israel that were present at Jerusalem kept the feast of unleavened bread seven days with great gladness: and the Levites and the priests praised the LORD day by day, {singing} with loud instruments unto the LORD. {present: Heb. found} {loud...: Heb. instruments of strength}	0.2	positive	Os israelitas presentes em Jerusalém celebraram com muita alegria a festa dos pães sem fermento durante sete dias. Diariamente os levitas e os sacerdotes cantavam louvores, ao som dos instrumentos ressonantes do Senhor.
2CH.30.22	30	22	And Hezekiah spake comfortably unto all the Levites that taught the good knowledge of the LORD: and they did eat throughout the feast seven days, offering peace offerings, and making confession to the LORD God of their fathers. {comfortably...: Heb. to the heart of all}	0.5	positive	Ezequias dirigiu palavras animadoras a todos os levitas, que mostraram boa disposição para com o serviço do Senhor. Durante os sete dias eles comeram suas porções das ofertas, apresentaram sacrifícios de comunhão e louvaram o Senhor, o Deus dos seus antepassados.
2CH.30.23	30	23	And the whole assembly took counsel to keep other seven days: and they kept {other} seven days with gladness.	-0.0167	neutral	E toda a assembléia decidiu prolongar a festa por mais sete dias, e a celebraram com alegria.
2CH.30.24	30	24	For Hezekiah king of Judah did give to the congregation a thousand bullocks and seven thousand sheep; and the princes gave to the congregation a thousand bullocks and ten thousand sheep: and a great number of priests sanctified themselves. {did give: Heb. lifted up, or, offered} {gave: Heb. lifted up, or, offered}	0.4	positive	Ezequias, rei de Judá, forneceu mil novilhos e sete mil ovelhas e bodes para a assembléia, e os líderes, mil novilhos e dez mil ovelhas e bodes. Muitos sacerdotes se consagraram,
2CH.30.25	30	25	And all the congregation of Judah, with the priests and the Levites, and all the congregation that came out of Israel, and the strangers that came out of the land of Israel, and that dwelt in Judah, rejoiced.	0.0	neutral	e toda a assembléia de Judá se regozijava, juntamente com os sacerdotes, com os levitas e com todos os que se haviam reunido, vindos de Israel, inclusive os estrangeiros que viviam em Israel e em Judá.
2CH.30.26	30	26	So there was great joy in Jerusalem: for since the time of Solomon the son of David king of Israel {there was} not the like in Jerusalem.	0.8	positive	Houve grande alegria em Jerusalém, pois desde os dias de Salomão, filho de Davi, rei de Israel, não havia acontecido algo assim na cidade.
2CH.30.27	30	27	Then the priests the Levites arose and blessed the people: and their voice was heard, and their prayer came {up} to his holy dwelling place, {even} unto heaven. {his holy...: Heb. the habitation of his holiness}	0.0	neutral	Os sacerdotes e os levitas levantaram-se para abençoar o povo, e Deus os ouviu; a oração deles chegou aos céus, sua santa habitação.
2CH.31.1	31	1	Now when all this was finished, all Israel that were present went out to the cities of Judah, and brake the images in pieces, and cut down the groves, and threw down the high places and the altars out of all Judah and Benjamin, in Ephraim also and Manasseh, until they had utterly destroyed them all. Then all the children of Israel returned, every man to his possession, into their own cities. {present: Heb. found} {images: Heb. statues} {until...: Heb. until to make an end}	0.0641	neutral	Quando a festa acabou, os israelitas saíram pelas cidades de Judá e despedaçaram as pedras sagradas e derrubaram os postes sagrados. Eles destruíram os altares idólatras em todo o Judá e Benjamim, e em Efraim e Manassés. Depois de destruírem tudo, voltaram para as suas cidades, cada um para a sua propriedade.
2CH.31.2	31	2	And Hezekiah appointed the courses of the priests and the Levites after their courses, every man according to his service, the priests and Levites for burnt offerings and for peace offerings, to minister, and to give thanks, and to praise in the gates of the tents of the LORD.	0.2	positive	Ezequias designou os sacerdotes e os levitas por turnos, cada um de acordo com os seus deveres, para apresentarem holocaustos e sacrifícios de comunhão, ministrarem, darem graças e cantarem louvores junto às portas da habitação do Senhor.
2CH.31.3	31	3	{He appointed} also the king's portion of his substance for the burnt offerings, {to wit}, for the morning and evening burnt offerings, and the burnt offerings for the sabbaths, and for the new moons, and for the set feasts, as {it is} written in the law of the LORD.	0.1364	positive	O rei contribuía com seus próprios bens para os holocaustos da manhã e da tarde e para os holocaustos dos sábados, das Luas Novas e das festas fixas, conforme o que está escrito na Lei do Senhor.
2CH.31.4	31	4	Moreover he commanded the people that dwelt in Jerusalem to give the portion of the priests and the Levites, that they might be encouraged in the law of the LORD.	0.0	neutral	Ele ordenou ao povo de Jerusalém que desse aos sacerdotes e aos levitas a porção que lhes era devida a fim de que pudessem dedicar-se à Lei do Senhor.
2CH.31.5	31	5	And as soon as the commandment came abroad, the children of Israel brought in abundance the firstfruits of corn, wine, and oil, and honey, and of all the increase of the field; and the tithe of all {things} brought they in abundantly. {came...: Heb. brake forth} {honey: or, dates}	0.6	positive	Assim que se divulgou essa ordem, os israelitas deram com generosidade o melhor do trigo, do vinho, do óleo, do mel e de tudo o que os campos produziam. Trouxeram o dízimo de tudo. Era uma grande quantidade.
2CH.31.6	31	6	And {concerning} the children of Israel and Judah, that dwelt in the cities of Judah, they also brought in the tithe of oxen and sheep, and the tithe of holy things which were consecrated unto the LORD their God, and laid {them} by heaps. {by heaps: Heb. heaps, heaps}	0.2	positive	Os habitantes de Israel e de Judá que viviam nas cidades de Judá também levaram o dízimo de todos os seus rebanhos e das coisas sagradas dedicadas ao Senhor, o seu Deus, ajuntando-os em muitas pilhas.
2CH.31.7	31	7	In the third month they began to lay the foundation of the heaps, and finished {them} in the seventh month.	0.0	neutral	Começaram a fazer isso no terceiro mês e terminaram no sétimo.
2CH.31.8	31	8	And when Hezekiah and the princes came and saw the heaps, they blessed the LORD, and his people Israel.	0.0	neutral	Quando Ezequias e os seus oficiais chegaram e viram as pilhas de ofertas, louvaram o Senhor e abençoaram Israel, o seu povo.
2CH.31.9	31	9	Then Hezekiah questioned with the priests and the Levites concerning the heaps.	0.0	neutral	Ezequias perguntou aos sacerdotes e aos levitas sobre essas ofertas;
2CH.31.10	31	10	And Azariah the chief priest of the house of Zadok answered him, and said, Since {the people} began to bring the offerings into the house of the LORD, we have had enough to eat, and have left plenty: for the LORD hath blessed his people; and that which is left {is} this great store.	0.2	positive	"o sumo sacerdote Azarias, da família de Zadoque, respondeu: ""Desde que o povo começou a trazer suas contribuições ao templo do Senhor, temos tido o suficiente para comer e ainda tem sobrado muito, pois o Senhor tem abençoado o seu povo, e esta é a grande quantidade que sobra""."
2CH.31.11	31	11	Then Hezekiah commanded to prepare chambers in the house of the LORD; and they prepared {them}, {chambers: or, storehouses}	0.0	neutral	Ezequias ordenou que preparassem despensas no templo do Senhor, e assim foi feito.
2CH.31.12	31	12	And brought in the offerings and the tithes and the dedicated {things} faithfully: over which Cononiah the Levite {was} ruler, and Shimei his brother {was} the next.	0.0	neutral	Então recolheram fielmente as contribuições, os dízimos e os presentes dedicados. O levita Conanias foi encarregado dessas coisas, e seu irmão Simei era o seu auxiliar.
2CH.31.13	31	13	And Jehiel, and Azaziah, and Nahath, and Asahel, and Jerimoth, and Jozabad, and Eliel, and Ismachiah, and Mahath, and Benaiah, {were} overseers under the hand of Cononiah and Shimei his brother, at the commandment of Hezekiah the king, and Azariah the ruler of the house of God. {under...: Heb. at the hand}	0.0	neutral	Jeiel, Azazias, Naate, Asael, Jeremote, Jozabade, Eliel, Ismaquias, Maate e Benaia eram supervisores, subordinados a Conanias e ao seu irmão Simei, por nomeação do rei Ezequias e de Azarias, o oficial encarregado do templo de Deus.
2CH.31.14	31	14	And Kore the son of Imnah the Levite, the porter toward the east, {was} over the freewill offerings of God, to distribute the oblations of the LORD, and the most holy things.	0.5	positive	Coré, filho do levita Imna, guarda da porta leste, foi encarregado das ofertas voluntárias feitas a Deus, distribuindo as contribuições dedicadas ao Senhor e as ofertas consagradas.
2CH.31.15	31	15	And next him {were} Eden, and Miniamin, and Jeshua, and Shemaiah, Amariah, and Shecaniah, in the cities of the priests, in {their} set office, to give to their brethren by courses, as well to the great as to the small: {next...: Heb. at his hand} {set...: or, trust}	-0.04	neutral	Sob o comando dele estavam Éden, Miniamim, Jesua, Semaías, Amarias e Secanias, que, nas cidades dos sacerdotes, com toda a fidelidade distribuíam ofertas aos seus colegas sacerdotes de acordo com seus turnos, tanto aos idosos quanto aos jovens.
2CH.31.16	31	16	Beside their genealogy of males, from three years old and upward, {even} unto every one that entereth into the house of the LORD, his daily portion for their service in their charges according to their courses;	0.05	neutral	Eles as distribuíram aos homens e aos meninos de três anos para cima, cujos nomes estavam nos registros genealógicos, também a todos os que entravam no templo do Senhor para realizar suas várias tarefas diárias, de acordo com suas responsabilidades e seus turnos.
2CH.31.17	31	17	Both to the genealogy of the priests by the house of their fathers, and the Levites from twenty years old and upward, in their charges by their courses;	0.1	neutral	Os registros genealógicos dos sacerdotes eram feitos segundo suas famílias, o dos levitas de vinte anos para cima, de acordo com suas responsabilidades e seus turnos.
2CH.31.18	31	18	And to the genealogy of all their little ones, their wives, and their sons, and their daughters, through all the congregation: for in their set office they sanctified themselves in holiness: {set...: or, trust}	-0.4688	negative	O registro incluía todos os filhos pequenos, as mulheres, e os filhos e filhas de todo o grupo, pois os sacerdotes e os levitas haviam sido fiéis em se consagrarem.
2CH.31.19	31	19	Also of the sons of Aaron the priests, {which were} in the fields of the suburbs of their cities, in every several city, the men that were expressed by name, to give portions to all the males among the priests, and to all that were reckoned by genealogies among the Levites.	0.0	neutral	Entre os sacerdotes, descendentes de Arão, que viviam nas terras de pastagem ao redor de suas cidades, foram nomeados alguns deles, de cidade em cidade, para distribuírem as ofertas a todos os sacerdotes e a todos os que estavam registrados nas genealogias dos levitas.
2CH.31.20	31	20	And thus did Hezekiah throughout all Judah, and wrought {that which was} good and right and truth before the LORD his God.	0.4929	positive	Foi isso que Ezequias fez em todo o reino de Judá. Ele fez o que era bom e certo, e em tudo foi fiel diante do Senhor, do seu Deus.
2CH.31.21	31	21	And in every work that he began in the service of the house of God, and in the law, and in the commandments, to seek his God, he did {it} with all his heart, and prospered.	0.0	neutral	Em tudo o que ele empreendeu no serviço do templo de Deus e na obediência à lei e aos mandamentos, ele buscou o seu Deus e trabalhou de todo o coração; e por isso prosperou.
2CH.32.1	32	1	After these things, and the establishment thereof, Sennacherib king of Assyria came, and entered into Judah, and encamped against the fenced cities, and thought to win them for himself. {to win...: Heb. to break them up}	0.8	positive	Depois de tudo o que Ezequias fez com tanta fidelidade, Senaqueribe, rei da Assíria, invadiu Judá. Ele sitiou as cidades fortificadas para conquistá-las.
2CH.32.2	32	2	And when Hezekiah saw that Sennacherib was come, and that he was purposed to fight against Jerusalem, {he was...: Heb. his face was to war}	0.0	neutral	Quando Ezequias viu que Senaqueribe pretendia guerrear contra Jerusalém,
2CH.32.3	32	3	He took counsel with his princes and his mighty men to stop the waters of the fountains which {were} without the city: and they did help him.	0.4	positive	consultou os seus oficiais e os comandantes do exército sobre a idéia de mandar fechar a passagem de água das fontes do lado de fora da cidade; e eles concordaram.
2CH.32.4	32	4	So there was gathered much people together, who stopped all the fountains, and the brook that ran through the midst of the land, saying, Why should the kings of Assyria come, and find much water? {ran: Heb. overflowed}	0.2	positive	"Assim, ajuntaram-se muitos homens, e fecharam todas as fontes e o riacho que atravessava a região. Eles diziam: ""Por que deixar que os reis da Assíria venham e encontrem toda essa água? """
