verse_id	chapter	verse	text_en	polarity_en	label_en	text_pt
2CH.16.3	16	3	{There is} a league between me and thee, as {there was} between my father and thy father: behold, I have sent thee silver and gold; go, break thy league with Baasha king of Israel, that he may depart from me.	0.0	neutral	"""Façamos um tratado, como fizeram meu pai e o teu. Estou te enviando prata e ouro. Agora, rompe o tratado que tens com Baasa, rei de Israel, para que ele saia do meu país""."
2CH.16.4	16	4	And Benhadad hearkened unto king Asa, and sent the captains of his armies against the cities of Israel; and they smote Ijon, and Dan, and Abelmaim, and all the store cities of Naphtali. {his: Heb. which were his}	0.0	neutral	Ben-Hadade aceitou a proposta do rei Asa e ordenou aos comandantes das suas forças que atacassem as cidades de Israel. Eles conquistaram Ijom, Dã, Abel-Maim e todas as cidades-armazéns de Naftali.
2CH.16.5	16	5	And it came to pass, when Baasha heard {it}, that he left off building of Ramah, and let his work cease.	0.0	neutral	Quando Baasa soube disso, abandonou a construção dos muros de Ramá.
2CH.16.6	16	6	Then Asa the king took all Judah; and they carried away the stones of Ramah, and the timber thereof, wherewith Baasha was building; and he built therewith Geba and Mizpah.	0.0	neutral	Então o rei Asa reuniu todos os homens de Judá, e eles retiraram de Ramá as pedras e a madeira que Baasa estivera usando. Com esse material Asa fortificou Geba e Mispá.
2CH.16.7	16	7	And at that time Hanani the seer came to Asa king of Judah, and said unto him, Because thou hast relied on the king of Syria, and not relied on the LORD thy God, therefore is the host of the king of Syria escaped out of thine hand.	0.0	neutral	"Naquela época, o vidente Hanani foi dizer a Asa, rei de Judá: ""Por você ter pedido ajuda ao rei da Síria e não ao Senhor, ao seu Deus, o exército do rei da Síria escapou de suas mãos."
2CH.16.8	16	8	Were not the Ethiopians and the Lubims a huge host, with very many chariots and horsemen? yet, because thou didst rely on the LORD, he delivered them into thine hand. {a huge: Heb. in abundance}	0.4833	positive	Por acaso os etíopes e os líbios não eram um exército poderoso, com uma grande multidão de carros e cavalos? Contudo, quando você pediu ajuda ao Senhor, ele os entregou em suas mãos.
2CH.16.9	16	9	For the eyes of the LORD run to and fro throughout the whole earth, to shew himself strong in the behalf of {them} whose heart {is} perfect toward him. Herein thou hast done foolishly: therefore from henceforth thou shalt have wars. {to shew...: or, strongly to hold with them, etc}	0.5167	positive	"Pois os olhos do Senhor estão atentos sobre toda a terra para fortalecer aqueles que lhe dedicam totalmente o coração. Nisso você cometeu uma loucura. De agora em diante terás que enfrentar guerras""."
2CH.16.10	16	10	Then Asa was wroth with the seer, and put him in a prison house; for {he was} in a rage with him because of this {thing}. And Asa oppressed {some} of the people the same time. {oppressed: Heb. crushed}	-0.05	neutral	Asa irritou-se contra o vidente por causa disso; ficou tão indignado que mandou prendê-lo. Nessa época Asa oprimiu brutalmente alguns do povo.
2CH.16.11	16	11	And, behold, the acts of Asa, first and last, lo, they {are} written in the book of the kings of Judah and Israel.	0.125	positive	Os demais acontecimentos do reinado de Asa, do início ao fim, estão escritos nos registros históricos dos reis de Judá e de Israel.
2CH.16.12	16	12	And Asa in the thirty and ninth year of his reign was diseased in his feet, until his disease {was} exceeding {great}: yet in his disease he sought not to the LORD, but to the physicians.	0.1	neutral	No trigésimo nono ano de seu reinado, Asa foi atacado por uma doença nos pés. Embora a sua doença fosse grave, não buscou ajuda do Senhor, mas só dos médicos.
2CH.16.13	16	13	And Asa slept with his fathers, and died in the one and fortieth year of his reign.	0.0	neutral	Então, no quadragésimo primeiro ano do seu reinado, Asa morreu e descansou com os seus antepassados.
2CH.16.14	16	14	And they buried him in his own sepulchres, which he had made for himself in the city of David, and laid him in the bed which was filled with sweet odours and divers kinds {of spices} prepared by the apothecaries' art: and they made a very great burning for him. {had made: Heb. had digged}	0.5875	positive	Sepultaram-no no túmulo que ele havia mandado cavar para si na cidade de Davi. Deitaram-no num leito coberto de especiarias e de vários perfumes de fina mistura, e fizeram uma imensa fogueira em sua honra.
2CH.17.1	17	1	And Jehoshaphat his son reigned in his stead, and strengthened himself against Israel.	0.0	neutral	Josafá, filho de Asa, foi o seu sucessor e fortaleceu-se contra Israel.
2CH.17.2	17	2	And he placed forces in all the fenced cities of Judah, and set garrisons in the land of Judah, and in the cities of Ephraim, which Asa his father had taken.	0.0	neutral	Posicionou tropas em todas as cidades fortificadas de Judá e pôs guarnições em Judá e nas cidades de Efraim que seu pai, Asa, tinha conquistado.
2CH.17.3	17	3	And the LORD was with Jehoshaphat, because he walked in the first ways of his father David, and sought not unto Baalim; {of...: or, of his father, and of David}	0.25	positive	O Senhor esteve com Josafá porque, em seus primeiros anos, ele andou nos caminhos que seu pai Davi tinha seguido. Não consultou os baalins,
2CH.17.4	17	4	But sought to the {LORD} God of his father, and walked in his commandments, and not after the doings of Israel.	0.0	neutral	mas buscou o Deus de seu pai e obedeceu aos seus mandamentos, e não imitou as práticas de Israel.
2CH.17.5	17	5	Therefore the LORD stablished the kingdom in his hand; and all Judah brought to Jehoshaphat presents; and he had riches and honour in abundance. {brought: Heb. gave}	0.0	neutral	O Senhor firmou o reino de Josafá, e todo o Judá lhe trazia presentes, de maneira que teve grande riqueza e honra.
2CH.17.6	17	6	And his heart was lifted up in the ways of the LORD: moreover he took away the high places and groves out of Judah. {was...: that is, was encouraged}	0.16	positive	Ele seguiu corajosamente os caminhos do Senhor; além disso, retirou de Judá os altares idólatras e os postes sagrados.
2CH.17.7	17	7	Also in the third year of his reign he sent to his princes, {even} to Benhail, and to Obadiah, and to Zechariah, and to Nethaneel, and to Michaiah, to teach in the cities of Judah.	0.0	neutral	No terceiro ano de seu reinado, ele enviou seus oficiais Bene-Hail, Obadias, Zacarias, Natanael e Micaías para ensinarem nas cidades de Judá.
2CH.17.8	17	8	And with them {he sent} Levites, {even} Shemaiah, and Nethaniah, and Zebadiah, and Asahel, and Shemiramoth, and Jehonathan, and Adonijah, and Tobijah, and Tobadonijah, Levites; and with them Elishama and Jehoram, priests.	0.0	neutral	Com eles foram os levitas Semaías, Netanias, Zebadias, Asael, Semiramote, Jônatas, Adonias, Tobias, Tobe-Adonias e os sacerdotes Elisama e Jeorão.
2CH.17.9	17	9	And they taught in Judah, and {had} the book of the law of the LORD with them, and went about throughout all the cities of Judah, and taught the people.	0.0	neutral	Eles percorreram todas as cidades do reino de Judá, levando consigo o Livro da Lei do Senhor e ensinando o povo.
2CH.17.10	17	10	And the fear of the LORD fell upon all the kingdoms of the lands that {were} round about Judah, so that they made no war against Jehoshaphat. {fell: Heb. was}	-0.2	negative	O temor do Senhor caiu sobre todos os reinos ao redor de Judá, de forma que não entraram em guerra contra Josafá.
2CH.17.11	17	11	Also {some} of the Philistines brought Jehoshaphat presents, and tribute silver; and the Arabians brought him flocks, seven thousand and seven hundred rams, and seven thousand and seven hundred he goats.	0.0	neutral	Alguns filisteus levaram presentes a Josafá, além da prata que lhe deram como tributo, e os árabes levaram-lhe rebanhos: sete mil e setecentos carneiros e sete mil e setecentos bodes.
2CH.17.12	17	12	And Jehoshaphat waxed great exceedingly; and he built in Judah castles, and cities of store. {castles: or, palaces}	0.8	positive	Josafá foi se tornando cada vez mais poderoso; construiu fortalezas e cidades-armazéns em Judá,
2CH.17.13	17	13	And he had much business in the cities of Judah: and the men of war, mighty men of valour, {were} in Jerusalem.	0.3	positive	onde guardava enorme quantidade de suprimentos. Também mantinha em Jerusalém homens de combate experientes.
2CH.17.14	17	14	And these {are} the numbers of them according to the house of their fathers: Of Judah, the captains of thousands; Adnah the chief, and with him mighty men of valour three hundred thousand.	0.4	positive	A lista desses homens, por famílias, era a seguinte: De Judá, líderes de batalhões de 1. 000: o líder Adna, com 300. 000 homens de combate;
2CH.17.15	17	15	And next to him {was} Jehohanan the captain, and with him two hundred and fourscore thousand. {next...: Heb. at his hand}	0.0	neutral	em seguida, o líder Joanã, com 280. 000;
2CH.17.16	17	16	And next him {was} Amasiah the son of Zichri, who willingly offered himself unto the LORD; and with him two hundred thousand mighty men of valour.	0.2167	positive	depois, Amasias, filho de Zicri, que se apresentou voluntariamente para o serviço do Senhor, com 200. 000.
2CH.17.17	17	17	And of Benjamin; Eliada a mighty man of valour, and with him armed men with bow and shield two hundred thousand.	0.4	positive	De Benjamim: Eliada, um guerreiro valente, com 200. 000 homens armados com arcos e escudos;
2CH.17.18	17	18	And next him {was} Jehozabad, and with him an hundred and fourscore thousand ready prepared for the war.	0.1	neutral	Jeozabade, com 180. 000 homens armados para a batalha.
2CH.17.19	17	19	These waited on the king, beside {those} whom the king put in the fenced cities throughout all Judah.	0.0	neutral	Esses eram os homens que serviam o rei, além dos que estavam posicionados nas cidades fortificadas em todo o Judá.
2CH.18.1	18	1	Now Jehoshaphat had riches and honour in abundance, and joined affinity with Ahab.	0.0	neutral	Josafá tinha grande riqueza e honra, e aliou-se a Acabe mediante casamento.
2CH.18.2	18	2	And after {certain} years he went down to Ahab to Samaria. And Ahab killed sheep and oxen for him in abundance, and for the people that {he had} with him, and persuaded him to go up {with him} to Ramothgilead. {after...: Heb. at the end of years}	-0.0471	neutral	Alguns anos depois, ele foi visitar Acabe em Samaria. Acabe abateu muitas ovelhas e bois para receber a ele e à sua comitiva, e insistiu que atacasse Ramote-Gileade.
2CH.18.3	18	3	And Ahab king of Israel said unto Jehoshaphat king of Judah, Wilt thou go with me to Ramothgilead? And he answered him, I {am} as thou {art}, and my people as thy people; and {we will be} with thee in the war.	0.0	neutral	"Acabe, rei de Israel, perguntou a Josafá, rei de Judá: ""Irás comigo lutar contra Ramote-Gileade? "" Josafá respondeu: ""Sou como tu, e meu povo é como o teu povo; estaremos contigo na guerra""."
2CH.18.4	18	4	And Jehoshaphat said unto the king of Israel, Enquire, I pray thee, at the word of the LORD to day.	0.0	neutral	"Mas acrescentou: ""Peço-te que busques primeiro o conselho do Senhor""."
2CH.18.5	18	5	Therefore the king of Israel gathered together of prophets four hundred men, and said unto them, Shall we go to Ramothgilead to battle, or shall I forbear? And they said, Go up; for God will deliver {it} into the king's hand.	0.0	neutral	"Então o rei de Israel reuniu quatrocentos profetas, e lhes perguntou: ""Devemos ir à guerra contra Ramote-Gileade, ou não? "" Eles responderam: ""Sim, pois Deus a entregará nas mãos do rei""."
2CH.18.6	18	6	But Jehoshaphat said, {Is there} not here a prophet of the LORD besides, that we might enquire of him? {besides: Heb. yet, or, more}	0.5	positive	"Josafá, porém, perguntou: ""Não existe aqui mais nenhum profeta do Senhor, a quem possamos consultar? """
2CH.18.7	18	7	And the king of Israel said unto Jehoshaphat, {There is} yet one man, by whom we may enquire of the LORD: but I hate him; for he never prophesied good unto me, but always evil: the same {is} Micaiah the son of Imla. And Jehoshaphat said, Let not the king say so.	-0.275	negative	"O rei de Israel respondeu a Josafá: ""Ainda há um homem por meio de quem podemos consultar o Senhor, mas eu o odeio, porque nunca profetiza coisas boas a meu respeito, mas sempre coisas ruins. É Micaías, filho de Inlá"". ""O rei não deveria dizer isso"", Josafá respondeu."
2CH.18.8	18	8	And the king of Israel called for one {of his} officers, and said, Fetch quickly Micaiah the son of Imla. {officers: or, eunuchs} {Fetch...: Heb. Hasten}	0.3333	positive	"Então o rei de Israel chamou um dos seus oficiais e disse: ""Traga Micaías, filho de Inlá, imediatamente""."
2CH.18.9	18	9	And the king of Israel and Jehoshaphat king of Judah sat either of them on his throne, clothed in {their} robes, and they sat in a void place at the entering in of the gate of Samaria; and all the prophets prophesied before them. {void...: or, floor}	0.0	neutral	Usando vestes reais, o rei de Israel e Josafá, rei de Judá, estavam sentados em seus tronos, na eira, junto à porta de Samaria, e todos os profetas estavam profetizando em transe diante deles.
2CH.18.10	18	10	And Zedekiah the son of Chenaanah had made him horns of iron, and said, Thus saith the LORD, With these thou shalt push Syria until they be consumed. {they...: Heb. thou consume them}	0.0	neutral	"E Zedequias, filho de Quenaaná, tinha feito chifres de ferro, e declarou: ""Assim diz o Senhor: 'Com estes chifres tu ferirás os arameus até que sejam destruídos' ""."
2CH.18.11	18	11	And all the prophets prophesied so, saying, Go up to Ramothgilead, and prosper: for the LORD shall deliver {it} into the hand of the king.	0.0	neutral	"Todos os outros profetas estavam profetizando a mesma coisa, dizendo: ""Ataca Ramote-Gileade, e serás vitorioso, pois o Senhor a entregará nas mãos do rei""."
2CH.18.12	18	12	And the messenger that went to call Micaiah spake to him, saying, Behold, the words of the prophets {declare} good to the king with one assent; let thy word therefore, I pray thee, be like one of theirs, and speak thou good. {with...: Heb. with one mouth}	0.7	positive	"O mensageiro que tinha ido chamar Micaías lhe disse: ""Veja, todos os outros profetas estão predizendo que o rei terá sucesso. Sua palavra também deve ser favorável""."
2CH.18.13	18	13	And Micaiah said, {As} the LORD liveth, even what my God saith, that will I speak.	0.0	neutral	"Micaías, porém, disse: ""Juro pelo nome do Senhor, que direi o que o meu Deus mandar""."
2CH.18.14	18	14	And when he was come to the king, the king said unto him, Micaiah, shall we go to Ramothgilead to battle, or shall I forbear? And he said, Go ye up, and prosper, and they shall be delivered into your hand.	0.0	neutral	"Quando ele chegou, o rei lhe perguntou: ""Micaías, devemos ir à guerra contra Ramote-Gileade, ou não? "" Ele respondeu: ""Atacai, e sereis vitoriosos, pois eles serão entregues em vossas mãos""."
2CH.18.15	18	15	And the king said to him, How many times shall I adjure thee that thou say nothing but the truth to me in the name of the LORD?	0.5	positive	"O rei lhe disse: ""Quantas vezes devo fazer você jurar que me irá dizer somente a verdade em nome do Senhor? """
2CH.18.16	18	16	Then he said, I did see all Israel scattered upon the mountains, as sheep that have no shepherd: and the LORD said, These have no master; let them return {therefore} every man to his house in peace.	0.0	neutral	"Então Micaías respondeu: ""Vi todo o Israel espalhado pelas colinas, como ovelhas sem pastor, e o Senhor dizer: 'Estes não têm dono. Cada um volte para casa em paz' ""."
2CH.18.17	18	17	And the king of Israel said to Jehoshaphat, Did I not tell thee {that} he would not prophesy good unto me, but evil? {but evil: or, but for evil}	-0.575	negative	"O rei de Israel disse a Josafá: ""Não lhe disse que ele nunca profetiza nada de bom a meu respeito, mas apenas coisas ruins? """
2CH.18.18	18	18	Again he said, Therefore hear the word of the LORD; I saw the LORD sitting upon his throne, and all the host of heaven standing on his right hand and {on} his left.	0.1429	positive	"Micaías prosseguiu: ""Ouçam a palavra do Senhor: Vi o Senhor assentado em seu trono, com todo o exército dos céus à sua direita e à sua esquerda."
2CH.18.19	18	19	And the LORD said, Who shall entice Ahab king of Israel, that he may go up and fall at Ramothgilead? And one spake saying after this manner, and another saying after that manner.	0.0	neutral	"E o Senhor disse: 'Quem enganará Acabe, rei de Israel, para que ataque Ramote-Gileade e morra lá? ' ""E um sugeria uma coisa, outro sugeria outra, até que,"
2CH.18.20	18	20	Then there came out a spirit, and stood before the LORD, and said, I will entice him. And the LORD said unto him, Wherewith?	0.0	neutral	"finalmente, um espírito colocou-se diante do Senhor e disse: 'Eu o enganarei'. "" 'De que maneira? ', perguntou o Senhor."
2CH.18.21	18	21	And he said, I will go out, and be a lying spirit in the mouth of all his prophets. And {the LORD} said, Thou shalt entice {him}, and thou shalt also prevail: go out, and do {even} so.	0.0	neutral	"""Ele respondeu: 'Irei e serei um espírito mentiroso na boca de todos os profetas do rei'. ""Disse o Senhor: 'Você conseguirá enganá-lo; vá e engane-o'."
2CH.18.22	18	22	Now therefore, behold, the LORD hath put a lying spirit in the mouth of these thy prophets, and the LORD hath spoken evil against thee.	-1.0	negative	"""E o Senhor pôs um espírito mentiroso na boca destes seus profetas. O Senhor decretou a sua desgraça""."
2CH.18.23	18	23	Then Zedekiah the son of Chenaanah came near, and smote Micaiah upon the cheek, and said, Which way went the Spirit of the LORD from me to speak unto thee?	0.1	neutral	"Então Zedequias, filho de Quenaaná, aproximou-se, deu um tapa no rosto de Micaías e perguntou: ""Por qual caminho foi o espírito da parte do Senhor, quando saiu de mim para falar a você? """
2CH.18.24	18	24	And Micaiah said, Behold, thou shalt see on that day when thou shalt go into an inner chamber to hide thyself. {into...: or, from chamber to chamber: Heb. a chamber in a chamber}	0.0	neutral	"Micaías respondeu: ""Você descobrirá no dia em que estiver se escondendo de quarto em quarto""."
2CH.18.25	18	25	Then the king of Israel said, Take ye Micaiah, and carry him back to Amon the governor of the city, and to Joash the king's son;	0.0	neutral	"O rei de Israel então ordenou: ""Enviem Micaías de volta a Amom, o governador da cidade, e a Joás, filho do rei,"
2CH.18.26	18	26	And say, Thus saith the king, Put this {fellow} in the prison, and feed him with bread of affliction and with water of affliction, until I return in peace.	0.0	neutral	"e digam: Assim diz o rei: Ponham este homem na prisão a pão e água, até que eu volte em segurança""."
2CH.18.27	18	27	And Micaiah said, If thou certainly return in peace, {then} hath not the LORD spoken by me. And he said, Hearken, all ye people.	0.2143	positive	"Micaías declarou: ""Se você de fato voltar em segurança, o Senhor não falou por meu intermédio"". E acrescentou: ""Ouçam o que estou dizendo, todos vocês! """
2CH.18.28	18	28	So the king of Israel and Jehoshaphat the king of Judah went up to Ramothgilead.	0.0	neutral	Então o rei de Israel e Josafá, rei de Judá, foram atacar Ramote-Gileade.
2CH.18.29	18	29	And the king of Israel said unto Jehoshaphat, I will disguise myself, and will go to the battle; but put thou on thy robes. So the king of Israel disguised himself; and they went to the battle.	0.0	neutral	"E o rei de Israel disse a Josafá: ""Entrarei disfarçado em combate, mas tu, usa as tuas vestes reais"". O rei de Israel disfarçou-se, e ambos foram para o combate."
2CH.18.30	18	30	Now the king of Syria had commanded the captains of the chariots that {were} with him, saying, Fight ye not with small or great, save only with the king of Israel.	0.1833	positive	"O rei da Síria havia ordenado a seus chefes dos carros de guerra: ""Não lutem contra ninguém, seja soldado seja oficial, senão contra o rei de Israel""."
2CH.18.31	18	31	And it came to pass, when the captains of the chariots saw Jehoshaphat, that they said, It {is} the king of Israel. Therefore they compassed about him to fight: but Jehoshaphat cried out, and the LORD helped him; and God moved them {to depart} from him.	0.0	neutral	"Quando os chefes dos carros viram Josafá, pensaram: ""É o rei de Israel"", e o cercaram para atacá-lo, mas Josafá clamou, e o Senhor o ajudou. Deus os afastou dele,"
2CH.18.32	18	32	For it came to pass, that, when the captains of the chariots perceived that it was not the king of Israel, they turned back again from pursuing him. {from...: Heb. from after him}	0.0	neutral	pois, quando os comandantes dos carros viram que não era o rei de Israel, deixaram de persegui-lo.
2CH.18.33	18	33	And a {certain} man drew a bow at a venture, and smote the king of Israel between the joints of the harness: therefore he said to his chariot man, Turn thine hand, that thou mayest carry me out of the host; for I am wounded. {at a venture: Heb. in his simplicity} {between...: Heb. between the joints and between the breastplate} {wounded: Heb. made sick}	-0.25	negative	"De repente, um soldado disparou seu arco ao acaso, e atingiu o rei de Israel entre os encaixes da sua armadura. Então o rei disse ao condutor do seu carro: ""Tire-me do combate. Fui ferido! """
2CH.18.34	18	34	And the battle increased that day: howbeit the king of Israel stayed {himself} up in {his} chariot against the Syrians until the even: and about the time of the sun going down he died.	-0.1556	negative	A batalha foi violenta durante todo o dia, e assim, o rei de Israel teve que enfrentar os arameus em pé no seu carro, até à tarde. E, ao pôr-do-sol, ele morreu.
2CH.19.1	19	1	And Jehoshaphat the king of Judah returned to his house in peace to Jerusalem.	0.0	neutral	Quando Josafá, rei de Judá, voltou em segurança ao seu palácio em Jerusalém,
2CH.19.2	19	2	And Jehu the son of Hanani the seer went out to meet him, and said to king Jehoshaphat, Shouldest thou help the ungodly, and love them that hate the LORD? therefore {is} wrath upon thee from before the LORD.	-0.15	negative	"o vidente Jeú, filho de Hanani, saiu ao seu encontro e lhe disse: ""Será que você devia ajudar os ímpios e amar aqueles que odeiam o Senhor? Por causa disso, a ira do Senhor está sobre você."
2CH.19.3	19	3	Nevertheless there are good things found in thee, in that thou hast taken away the groves out of the land, and hast prepared thine heart to seek God.	0.7	positive	"Contudo, existe em você algo de bom, pois você livrou a terra dos postes sagrados e buscou a Deus de todo o seu coração""."
2CH.19.4	19	4	And Jehoshaphat dwelt at Jerusalem: and he went out again through the people from Beersheba to mount Ephraim, and brought them back unto the LORD God of their fathers. {he went...: Heb. he returned and went out}	0.0	neutral	Josafá morava em Jerusalém; e saiu de novo entre o povo, desde Berseba até os montes de Efraim, fazendo-o voltar para o Senhor, o Deus dos seus antepassados.
2CH.19.5	19	5	And he set judges in the land throughout all the fenced cities of Judah, city by city,	0.0	neutral	Ele nomeou juízes, em cada uma das cidades fortificadas de Judá,
2CH.19.6	19	6	And said to the judges, Take heed what ye do: for ye judge not for man, but for the LORD, who {is} with you in the judgment. {in...: Heb. in the matter of judgment}	0.0	neutral	"dizendo-lhes: ""Considerem atentamente aquilo que fazem, pois vocês não estão julgando para o homem, mas para o Senhor, que estará com vocês sempre que derem um veredicto."
2CH.19.7	19	7	Wherefore now let the fear of the LORD be upon you; take heed and do {it}: for {there is} no iniquity with the LORD our God, nor respect of persons, nor taking of gifts.	0.0	neutral	"Agora, que o temor do Senhor esteja sobre vocês. Julguem com cuidado, pois com o Senhor, o nosso Deus, não há injustiça nem parcialidade nem suborno""."
2CH.19.8	19	8	Moreover in Jerusalem did Jehoshaphat set of the Levites, and {of} the priests, and of the chief of the fathers of Israel, for the judgment of the LORD, and for controversies, when they returned to Jerusalem.	0.0	neutral	Também em Jerusalém nomeou Josafá alguns dos levitas, dos sacerdotes e dos chefes de famílias israelitas para julgarem questões da lei do Senhor e resolverem pendências dos habitantes.
2CH.19.9	19	9	And he charged them, saying, Thus shall ye do in the fear of the LORD, faithfully, and with a perfect heart.	1.0	positive	"Deu-lhes as seguintes ordens: ""Vocês devem servir com fidelidade e com coração íntegro, no temor do Senhor."
2CH.19.10	19	10	And what cause soever shall come to you of your brethren that dwell in their cities, between blood and blood, between law and commandment, statutes and judgments, ye shall even warn them that they trespass not against the LORD, and {so} wrath come upon you, and upon your brethren: this do, and ye shall not trespass.	0.0	neutral	Em cada caso que chegar a vocês da parte dos seus irmãos israelitas das outras cidades, seja caso de derramamento de sangue sejam questões referentes à lei, aos mandamentos, aos decretos ou às ordenanças, vocês deverão adverti-los de que não pequem contra o Senhor; caso contrário a ira dele virá sobre vocês e sobre eles. Façam assim, e vocês não pecarão.
2CH.19.11	19	11	And, behold, Amariah the chief priest {is} over you in all matters of the LORD; and Zebadiah the son of Ishmael, the ruler of the house of Judah, for all the king's matters: also the Levites {shall be} officers before you. Deal courageously, and the LORD shall be with the good. {Deal...: Heb. Take courage and do}	0.7	positive	"""Amarias, o sumo sacerdote, estará com vocês para decidir qualquer questão referente à lei do Senhor; Zebadias, filho de Ismael, líder da tribo de Judá, estará com vocês para decidir qualquer questão civil; e os levitas atuarão como oficiais diante de vocês. Cumpram seus deveres com coragem, e esteja o Senhor com aqueles que agirem corretamente""."
2CH.20.1	20	1	It came to pass after this also, {that} the children of Moab, and the children of Ammon, and with them {other} beside the Ammonites, came against Jehoshaphat to battle.	-0.125	negative	Depois disso, os moabitas e os amonitas, com alguns dos meunitas, entraram em guerra contra Josafá.
