verse_id	chapter	verse	text_en	polarity_en	label_en	text_pt
1CH.28.21	28	21	And, behold, the courses of the priests and the Levites, {even they shall be with thee} for all the service of the house of God: and {there shall be} with thee for all manner of workmanship every willing skilful man, for any manner of service: also the princes and all the people {will be} wholly at thy commandment.	0.25	positive	"As divisões dos sacerdotes e dos levitas estão definidas para todas as tarefas que se farão no templo de Deus, e você receberá ajuda de homens peritos em todo tipo de serviço. Os líderes e todo o povo obedecerão a todas as suas ordens""."
1CH.29.1	29	1	Furthermore David the king said unto all the congregation, Solomon my son, whom alone God hath chosen, {is yet} young and tender, and the work {is} great: for the palace {is} not for man, but for the LORD God.	0.45	positive	"Então o rei Davi disse a toda a assembléia: ""Meu filho Salomão, e só ele, foi quem Deus escolheu. Mas ele é jovem e inexperiente e a tarefa é grande, pois o palácio não será feito para homens, mas para o Senhor Deus."
1CH.29.2	29	2	Now I have prepared with all my might for the house of my God the gold for {things to be made} of gold, and the silver for {things} of silver, and the brass for {things} of brass, the iron for {things} of iron, and wood for {things} of wood; onyx stones, and {stones} to be set, glistering stones, and of divers colours, and all manner of precious stones, and marble stones in abundance.	0.5	positive	Forneci grande quantidade de recursos para o trabalho do templo do meu Deus: ouro, prata, bronze, ferro e madeira, bem como ônix para os engastes, e ainda turquesas, pedras de várias cores e todo tipo de pedras preciosas, e mármore.
1CH.29.3	29	3	Moreover, because I have set my affection to the house of my God, I have of mine own proper good, of gold and silver, {which} I have given to the house of my God, over and above all that I have prepared for the holy house,	0.325	positive	Além disso, pelo meu amor ao templo do meu Deus, agora entrego das minhas próprias riquezas, ouro e prata para o templo do meu Deus, além de tudo o que já tenho dado para este santo templo.
1CH.29.4	29	4	{Even} three thousand talents of gold, of the gold of Ophir, and seven thousand talents of refined silver, to overlay the walls of the houses {withal}:	0.0	neutral	Ofereço, pois, cento e cinco toneladas de ouro puro de Ofir e duzentos e quarenta e cinco toneladas de prata refinada, para o revestimento das paredes do templo,
1CH.29.5	29	5	The gold for {things} of gold, and the silver for {things} of silver, and for all manner of work {to be made} by the hands of artificers. And who {then} is willing to consecrate his service this day unto the LORD? {consecrate his service: Heb. fill his hand}	0.25	positive	"para o trabalho em ouro e em prata, e para todo o trabalho dos artesãos. Agora, quem hoje está disposto a ofertar dádivas ao Senhor? """
1CH.29.6	29	6	Then the chief of the fathers and princes of the tribes of Israel, and the captains of thousands and of hundreds, with the rulers of the king's work, offered willingly,	0.25	positive	Então os chefes das famílias, os líderes das tribos de Israel, os comandantes de mil e de cem, e os oficiais encarregados do trabalho do rei ofertaram espontaneamente.
1CH.29.7	29	7	And gave for the service of the house of God of gold five thousand talents and ten thousand drams, and of silver ten thousand talents, and of brass eighteen thousand talents, and one hundred thousand talents of iron.	0.0	neutral	Para a obra do templo de Deus eles deram cento e setenta e cinco toneladas de ouro e dez mil moedas de ouro, trezentas e cinqüenta toneladas de prata, seiscentas e trinta toneladas de bronze e três mil e quinhentas toneladas de ferro.
1CH.29.8	29	8	And they with whom {precious} stones were found gave {them} to the treasure of the house of the LORD, by the hand of Jehiel the Gershonite.	0.5	positive	Quem tinha pedras preciosas deu-as para o depósito dos tesouros do templo do Senhor, cujo responsável era Jeiel, o gersonita.
1CH.29.9	29	9	Then the people rejoiced, for that they offered willingly, because with perfect heart they offered willingly to the LORD: and David the king also rejoiced with great joy.	0.62	positive	O povo alegrou-se diante da atitude de seus líderes, pois fizeram essas ofertas voluntariamente e de coração íntegro ao Senhor. E o rei Davi também encheu-se de alegria.
1CH.29.10	29	10	Wherefore David blessed the LORD before all the congregation: and David said, Blessed {be} thou, LORD God of Israel our father, for ever and ever.	0.0	neutral	"Davi louvou o Senhor na presença de toda a assembléia, dizendo: ""Bendito sejas, ó Senhor, Deus de Israel, nosso pai, de eternidade a eternidade."
1CH.29.11	29	11	Thine, O LORD, {is} the greatness, and the power, and the glory, and the victory, and the majesty: for all {that is} in the heaven and in the earth {is thine}; thine {is} the kingdom, O LORD, and thou art exalted as head above all.	0.0	neutral	Teus, ó Senhor, são a grandeza, o poder, a glória, a majestade e o esplendor, pois tudo o que há nos céus e na terra é teu. Teu, ó Senhor, é o reino; tu estás acima de tudo.
1CH.29.12	29	12	Both riches and honour {come} of thee, and thou reignest over all; and in thine hand {is} power and might; and in thine hand {it is} to make great, and to give strength unto all.	0.8	positive	A riqueza e a honra vêm de ti; tu dominas sobre todas as coisas. Nas tuas mãos estão a força e o poder para exaltar e dar força a todos.
1CH.29.13	29	13	Now therefore, our God, we thank thee, and praise thy glorious name.	0.0	neutral	Agora, nosso Deus, damos-te graças, e louvamos o teu glorioso nome.
1CH.29.14	29	14	But who {am} I, and what {is} my people, that we should be able to offer so willingly after this sort? for all things {come} of thee, and of thine own have we given thee. {be able: Heb. retain, or, obtain strength} {of thine...: Heb. of thine hand}	0.4625	positive	"""Mas quem sou eu, e quem é o meu povo para que pudéssemos contribuir tão generosamente como fizemos? Tudo vem de ti, e nós apenas te demos o que vem das tuas mãos."
1CH.29.15	29	15	For we {are} strangers before thee, and sojourners, as {were} all our fathers: our days on the earth {are} as a shadow, and {there is} none abiding. {abiding: Heb. expectation}	0.0	neutral	Diante de ti somos estrangeiros e forasteiros, como os nossos antepassados. Os nossos dias na terra são como uma sombra, sem esperança.
1CH.29.16	29	16	O LORD our God, all this store that we have prepared to build thee an house for thine holy name {cometh} of thine hand, and {is} all thine own.	0.6	positive	Ó Senhor, nosso Deus, toda essa riqueza que ofertamos para construir um templo em honra do teu santo nome vem das tuas mãos, e toda ela pertence a ti.
1CH.29.17	29	17	I know also, my God, that thou triest the heart, and hast pleasure in uprightness. As for me, in the uprightness of mine heart I have willingly offered all these things: and now have I seen with joy thy people, which are present here, to offer willingly unto thee. {present: Heb. found}	0.26	positive	Sei, ó meu Deus, que sondas o coração e que te agradas com a integridade. Tudo o que dei foi espontaneamente e com integridade de coração. E agora vi com alegria com quanta disposição o teu povo, que aqui está, tem contribuído.
1CH.29.18	29	18	O LORD God of Abraham, Isaac, and of Israel, our fathers, keep this for ever in the imagination of the thoughts of the heart of thy people, and prepare their heart unto thee: {prepare: or, stablish}	-0.75	negative	Ó Senhor, Deus de nossos antepassados Abraão, Isaque e Israel, conserva para sempre este desejo no coração de teu povo, e mantém o coração deles leal a ti.
1CH.29.19	29	19	And give unto Solomon my son a perfect heart, to keep thy commandments, thy testimonies, and thy statutes, and to do all {these things}, and to build the palace, {for} the which I have made provision.	1.0	positive	"E dá ao meu filho Salomão um coração íntegro para obedecer aos teus mandamentos, aos teus preceitos e aos teus decretos, a fim de construir este templo para o qual fiz os preparativos necessários""."
1CH.29.20	29	20	And David said to all the congregation, Now bless the LORD your God. And all the congregation blessed the LORD God of their fathers, and bowed down their heads, and worshipped the LORD, and the king.	-0.1556	negative	"Então Davi disse a toda a assembléia: ""Louvem o Senhor, o seu Deus"". E todos eles louvaram o Senhor, o Deus dos seus antepassados, inclinando-se e prostrando-se diante do Senhor e diante do rei."
1CH.29.21	29	21	And they sacrificed sacrifices unto the LORD, and offered burnt offerings unto the LORD, on the morrow after that day, {even} a thousand bullocks, a thousand rams, {and} a thousand lambs, with their drink offerings, and sacrifices in abundance for all Israel:	0.0	neutral	No dia seguinte fizeram sacrifícios ao Senhor e lhe apresentaram holocaustos: mil novilhos, mil carneiros e mil cordeiros, acompanhados de ofertas derramadas, e muitos outros sacrifícios, em favor de todo o Israel.
1CH.29.22	29	22	And did eat and drink before the LORD on that day with great gladness. And they made Solomon the son of David king the second time, and anointed {him} unto the LORD {to be} the chief governor, and Zadok {to be} priest.	0.4	positive	Naquele dia, comeram e beberam com grande alegria na presença do Senhor. Então pela segunda vez proclamaram Salomão, filho de Davi, como rei, ungindo-o diante do Senhor como soberano, e Zadoque como sacerdote.
1CH.29.23	29	23	Then Solomon sat on the throne of the LORD as king instead of David his father, and prospered; and all Israel obeyed him.	0.0	neutral	De maneira que Salomão assentou-se como rei no trono do Senhor, em lugar de Davi, seu pai. Ele prosperou, e todo o Israel lhe obedecia.
1CH.29.24	29	24	And all the princes, and the mighty men, and all the sons likewise of king David, submitted themselves unto Solomon the king. {submitted...: Heb. gave the hand under Solomon}	0.4	positive	Todos os líderes e principais guerreiros, bem como todos os filhos do rei Davi prometeram submissão ao rei Salomão.
1CH.29.25	29	25	And the LORD magnified Solomon exceedingly in the sight of all Israel, and bestowed upon him {such} royal majesty as had not been on any king before him in Israel.	0.0	neutral	O Senhor exaltou muitíssimo Salomão em todo o Israel e concedeu-lhe tal esplendor em seu reinado como nenhum rei de Israel jamais tivera.
1CH.29.26	29	26	Thus David the son of Jesse reigned over all Israel.	0.0	neutral	Davi, filho de Jessé, reinou sobre todo Israel.
1CH.29.27	29	27	And the time that he reigned over Israel {was} forty years; seven years reigned he in Hebron, and thirty and three {years} reigned he in Jerusalem.	0.0	neutral	Ele reinou quarenta anos em Israel: sete anos em Hebrom e trinta e três em Jerusalém.
1CH.29.28	29	28	And he died in a good old age, full of days, riches, and honour: and Solomon his son reigned in his stead.	0.3833	positive	Morreu em boa velhice, tendo desfrutado vida longa, riqueza e honra. Seu filho Salomão foi o seu sucessor.
1CH.29.29	29	29	Now the acts of David the king, first and last, behold, they {are} written in the book of Samuel the seer, and in the book of Nathan the prophet, and in the book of Gad the seer, {book: or, history: Heb. words}	0.125	positive	Os feitos do rei Davi, desde o início até o fim do seu reinado, estão escritos nos registros do vidente Samuel, do profeta Natã e do vidente Gade,
1CH.29.30	29	30	With all his reign and his might, and the times that went over him, and over Israel, and over all the kingdoms of the countries.	0.0	neutral	incluindo os detalhes do seu reinado e do seu poder, e os acontecimentos relacionados a ele, com Israel e com os reinos das outras terras.
