verse_id	chapter	verse	text_en	polarity_en	label_en	text_pt
1CH.17.10	17	10	And since the time that I commanded judges {to be} over my people Israel. Moreover I will subdue all thine enemies. Furthermore I tell thee that the LORD will build thee an house.	0.0	neutral	e têm feito desde a época em que nomeei juízes sobre meu povo Israel. Também subjugarei todos os seus inimigos. Saiba também que eu, o Senhor, lhe estabelecerei uma dinastia.
1CH.17.11	17	11	And it shall come to pass, when thy days be expired that thou must go {to be} with thy fathers, that I will raise up thy seed after thee, which shall be of thy sons; and I will establish his kingdom.	0.0	neutral	Quando a sua vida chegar ao fim e você se juntar aos seus antepassados, escolherei um dos seus filhos para sucedê-lo, e eu estabelecerei o reino dele.
1CH.17.12	17	12	He shall build me an house, and I will stablish his throne for ever.	0.0	neutral	Será ele quem construirá um templo para mim, e eu firmarei o trono dele para sempre.
1CH.17.13	17	13	I will be his father, and he shall be my son: and I will not take my mercy away from him, as I took {it} from {him} that was before thee:	0.0	neutral	Eu serei seu pai, e ele será meu filho. Nunca retirarei dele o meu amor, como retirei de Saul.
1CH.17.14	17	14	But I will settle him in mine house and in my kingdom for ever: and his throne shall be established for evermore.	0.0	neutral	"Eu o farei líder do meu povo e do meu reino para sempre; seu reinado será estabelecido para sempre'. """
1CH.17.15	17	15	According to all these words, and according to all this vision, so did Nathan speak unto David.	0.0	neutral	E Natã transmitiu a Davi tudo o que o Senhor lhe tinha falado e revelado.
1CH.17.16	17	16	And David the king came and sat before the LORD, and said, Who {am} I, O LORD God, and what {is} mine house, that thou hast brought me hitherto?	0.0	neutral	"Então o rei Davi entrou no tabernáculo, assentou-se diante do Senhor, e orou: ""Quem sou eu, ó Senhor Deus, e o que é a minha família, para que me trouxesses a este ponto?"
1CH.17.17	17	17	And {yet} this was a small thing in thine eyes, O God; for thou hast {also} spoken of thy servant's house for a great while to come, and hast regarded me according to the estate of a man of high degree, O LORD God.	0.2367	positive	"E, como se isso não bastasse para ti, ó Deus, tu falaste sobre o futuro da família deste teu servo. Tens me tratado como um homem de grande importância, ó Senhor Deus""."
1CH.17.18	17	18	What can David {speak} more to thee for the honour of thy servant? for thou knowest thy servant.	0.5	positive	"""O que mais Davi poderá dizer-te por honrares o teu servo? Tu conheces o teu servo,"
1CH.17.19	17	19	O LORD, for thy servant's sake, and according to thine own heart, hast thou done all this greatness, in making known all {these} great things. {great...: Heb. greatnesses}	0.7333	positive	ó Senhor. Por amor do teu servo e de acordo com tua vontade, realizaste este feito grandioso e tornaste conhecidas todas essas grandes promessas.
1CH.17.20	17	20	O LORD, {there is} none like thee, neither {is there any} God beside thee, according to all that we have heard with our ears.	0.0	neutral	"""Não há ninguém como tu, ó Senhor, nem há outro Deus além de ti, conforme tudo o que sabemos."
1CH.17.21	17	21	And what one nation in the earth {is} like thy people Israel, whom God went to redeem {to be} his own people, to make thee a name of greatness and terribleness, by driving out nations from before thy people, whom thou hast redeemed out of Egypt?	0.6	positive	E quem é como o teu povo Israel, a única nação da terra que tu, ó Deus, resgataste para ti mesmo, e assim tornaste o teu nome famoso, realizaste grandes e impressionantes maravilhas ao expulsar nações de diante do povo que libertaste do Egito?
1CH.17.22	17	22	For thy people Israel didst thou make thine own people for ever; and thou, LORD, becamest their God.	0.6	positive	Tu fizeste do teu povo Israel o teu povo particular para sempre, e tu, ó Senhor, te tornaste o seu Deus.
1CH.17.23	17	23	Therefore now, LORD, let the thing that thou hast spoken concerning thy servant and concerning his house be established for ever, and do as thou hast said.	0.0	neutral	"""Agora, Senhor, que a promessa que fizeste a respeito de teu servo e de sua descendência se confirme para sempre. Faze conforme prometeste,"
1CH.17.24	17	24	Let it even be established, that thy name may be magnified for ever, saying, The LORD of hosts {is} the God of Israel, {even} a God to Israel: and {let} the house of David thy servant {be} established before thee.	0.0	neutral	para que tudo se confirme, para que o teu nome seja engrandecido para sempre e os homens digam: 'O Senhor dos Exércitos, o Deus de Israel, é Deus para Israel! ' E a descendência de teu servo Davi se manterá firme diante de ti.
1CH.17.25	17	25	For thou, O my God, hast told thy servant that thou wilt build him an house: therefore thy servant hath found {in his heart} to pray before thee. {hast...: Heb. hast revealed the ear of thy servant}	0.0	neutral	"""Tu, meu Deus, revelaste a teu servo que formarás uma dinastia para ele. Por isso teu servo achou coragem para orar a ti."
1CH.17.26	17	26	And now, LORD, thou art God, and hast promised this goodness unto thy servant:	0.0	neutral	Ó Senhor, tu és Deus! Tu fizeste essa boa promessa a teu servo.
1CH.17.27	17	27	Now therefore let it please thee to bless the house of thy servant, that it may be before thee for ever: for thou blessest, O LORD, and {it shall be} blessed for ever. {let...: or, it hath pleased thee}	0.5	positive	"Agora, por tua bondade, abençoa a família de teu servo, para que ela continue para sempre na tua presença; pois o que tu, Senhor, abençoas, abençoado está para sempre""."
1CH.18.1	18	1	Now after this it came to pass, that David smote the Philistines, and subdued them, and took Gath and her towns out of the hand of the Philistines.	0.0	neutral	Depois disso, Davi derrotou os filisteus e os subjugou, e tirou do controle deles a cidade de Gate e seus povoados.
1CH.18.2	18	2	And he smote Moab; and the Moabites became David's servants, {and} brought gifts.	0.0	neutral	Davi derrotou também os moabitas, que ficaram sujeitos a ele, pagando-lhe impostos.
1CH.18.3	18	3	And David smote Hadarezer king of Zobah unto Hamath, as he went to stablish his dominion by the river Euphrates. {Hadarezer: or, Hadadezer}	0.0	neutral	Além disso, Davi derrotou Hadadezer, rei de Zobá, nas proximidades de Hamate, quando Hadadezer tentava obter o controle na região do rio Eufrates.
1CH.18.4	18	4	And David took from him a thousand chariots, and seven thousand horsemen, and twenty thousand footmen: David also houghed all the chariot {horses}, but reserved of them an hundred chariots. {seven...: or, seven hundred}	0.0	neutral	Davi se apossou de mil dos seus carros de guerra, sete mil cavaleiros e vinte mil soldados de infantaria. Ainda levou cem cavalos de carros de guerra, e aleijou todos os outros.
1CH.18.5	18	5	And when the Syrians of Damascus came to help Hadarezer king of Zobah, David slew of the Syrians two and twenty thousand men. {Damascus: Heb. Darmesek}	0.0	neutral	Quando os arameus de Damasco vieram ajudar Hadadezer, rei de Zobá, Davi matou vinte e dois mil deles.
1CH.18.6	18	6	Then David put {garrisons} in Syriadamascus; and the Syrians became David's servants, {and} brought gifts. Thus the LORD preserved David whithersoever he went.	0.0	neutral	Em seguida estabeleceu guarnições militares no reino dos arameus de Damasco, sujeitando-os a lhe pagarem impostos. E o Senhor dava vitórias a Davi aonde quer que ele fosse.
1CH.18.7	18	7	And David took the shields of gold that were on the servants of Hadarezer, and brought them to Jerusalem.	0.0	neutral	Davi também levou para Jerusalém os escudos de ouro usados pelos oficiais de Hadadezer.
1CH.18.8	18	8	Likewise from Tibhath, and from Chun, cities of Hadarezer, brought David very much brass, wherewith Solomon made the brasen sea, and the pillars, and the vessels of brass. {Tibhath...: called in the book of Samuel Betah, and Berothai}	0.26	positive	De Tebá e Cum, cidades que pertenciam a Hadadezer, o rei Davi levou grande quantidade de bronze, que Salomão utilizou para fazer o tanque de bronze, as colunas e vários utensílios.
1CH.18.9	18	9	Now when Tou king of Hamath heard how David had smitten all the host of Hadarezer king of Zobah; {Tou: also called, Toi}	0.0	neutral	Quando Toú, rei de Hamate, soube que Davi tinha derrotado todo o exército de Hadadezer, rei de Zobá,
1CH.18.10	18	10	He sent Hadoram his son to king David, to enquire of his welfare, and to congratulate him, because he had fought against Hadarezer, and smitten him; (for Hadarezer had war with Tou;) and {with him} all manner of vessels of gold and silver and brass. {Hadoram: also called, Joram} {to enquire...: or, to salute} {to congratulate: Heb. to bless} {had war: Heb. was the man of wars}	0.25	positive	enviou seu filho Hadorão ao rei Davi para saudá-lo e parabenizá-lo por sua vitória na batalha contra Hadadezer, que tinha estado em guerra com Toú. E, com Hadorão, mandou todo tipo de utensílios de ouro, de prata e de bronze.
1CH.18.11	18	11	Them also king David dedicated unto the LORD, with the silver and the gold that he brought from all {these} nations; from Edom, and from Moab, and from the children of Ammon, and from the Philistines, and from Amalek.	0.0	neutral	O rei Davi consagrou esses utensílios ao Senhor, como fizera com a prata e o ouro tomados de todas estas nações: Edom e Moabe, os amonitas e os filisteus, e Amaleque.
1CH.18.12	18	12	Moreover Abishai the son of Zeruiah slew of the Edomites in the valley of salt eighteen thousand. {Abishai: Heb. Abshai}	0.0	neutral	Abisai, filho de Zeruia, derrotou dezoito mil edomitas no vale do Sal.
1CH.18.13	18	13	And he put garrisons in Edom; and all the Edomites became David's servants. Thus the LORD preserved David whithersoever he went.	0.0	neutral	Depois colocou guarnições militares em Edom, sujeitando todos os edomitas a Davi. O Senhor dava vitórias a Davi aonde quer que ele fosse.
1CH.18.14	18	14	So David reigned over all Israel, and executed judgment and justice among all his people.	0.0	neutral	Davi reinou sobre todo o Israel, administrando o direito e a justiça a todo o seu povo.
1CH.18.15	18	15	And Joab the son of Zeruiah {was} over the host; and Jehoshaphat the son of Ahilud, recorder. {recorder: or, remembrancer}	0.0	neutral	Joabe, filho de Zeruia, era comandante do exército; Josafá, filho de Ailude, era o arquivista real;
1CH.18.16	18	16	And Zadok the son of Ahitub, and Abimelech the son of Abiathar, {were} the priests; and Shavsha was scribe; {Abimelech: also called, Ahimelech} {Shavsha: also called Seraiah or Shisha}	0.0	neutral	Zadoque, filho de Aitube, e Aimeleque, filho de Abiatar, eram sacerdotes; Sausa era secretário;
1CH.18.17	18	17	And Benaiah the son of Jehoiada {was} over the Cherethites and the Pelethites; and the sons of David {were} chief about the king. {about...: Heb. at the hand of the king}	0.0	neutral	Benaia, filho de Joiada, comandava os queretitas e os peletitas; e os filhos do rei Davi eram seus principais oficiais.
1CH.19.1	19	1	Now it came to pass after this, that Nahash the king of the children of Ammon died, and his son reigned in his stead.	0.0	neutral	Algum tempo depois, Naás, rei dos amonitas, morreu, e seu filho foi o seu sucessor.
1CH.19.2	19	2	And David said, I will shew kindness unto Hanun the son of Nahash, because his father shewed kindness to me. And David sent messengers to comfort him concerning his father. So the servants of David came into the land of the children of Ammon to Hanun, to comfort him.	0.0	neutral	"Davi pensou: ""Serei bondoso com Hanum, filho de Naás, porque seu pai foi bondoso comigo"". Então Davi enviou uma delegação para transmitir a Hanum seu pesar pela morte do pai. Mas, quando os mensageiros de Davi chegaram à terra dos amonitas para expressar condolências a Hanum,"
1CH.19.3	19	3	But the princes of the children of Ammon said to Hanun, Thinkest thou that David doth honour thy father, that he hath sent comforters unto thee? are not his servants come unto thee for to search, and to overthrow, and to spy out the land? {Thinkest...: Heb. In thine eyes doth David, etc}	0.0	neutral	"os líderes amonitas lhe disseram: ""Achas que Davi está honrando teu pai ao enviar mensageiros para expressar condolências? Não é nada disso! Davi os enviou como espiões para examinar o país e destruí-lo""."
1CH.19.4	19	4	Wherefore Hanun took David's servants, and shaved them, and cut off their garments in the midst hard by their buttocks, and sent them away.	-0.2917	negative	Então Hanum prendeu os mensageiros de Davi, rapou-lhes a barba, cortou metade de suas roupas até as nádegas, e os mandou embora.
1CH.19.5	19	5	Then there went {certain}, and told David how the men were served. And he sent to meet them: for the men were greatly ashamed. And the king said, Tarry at Jericho until your beards be grown, and {then} return.	0.5071	positive	"Quando Davi soube disso, enviou mensageiros ao encontro deles, pois haviam sido profundamente humilhados, e lhes mandou dizer: ""Fiquem em Jericó até que a barba cresça, e então voltem para casa""."
1CH.19.6	19	6	And when the children of Ammon saw that they had made themselves odious to David, Hanun and the children of Ammon sent a thousand talents of silver to hire them chariots and horsemen out of Mesopotamia, and out of Syriamaachah, and out of Zobah. {odious: Heb. to stink}	0.0	neutral	Vendo Hanum e os amonitas que tinham atraído sobre si o ódio de Davi, alugaram da Mesopotâmia, de Arã Maaca e de Zobá, carros de guerra e condutores de carros, por trinta e cinco toneladas de prata.
1CH.19.7	19	7	So they hired thirty and two thousand chariots, and the king of Maachah and his people; who came and pitched before Medeba. And the children of Ammon gathered themselves together from their cities, and came to battle.	0.0	neutral	Alugaram trinta e dois mil carros e seus condutores, e contrataram o rei de Maaca com suas tropas, o qual veio e acampou perto de Medeba, e os amonitas foram convocados de suas cidades e partiram para a batalha.
1CH.19.8	19	8	And when David heard {of it}, he sent Joab, and all the host of the mighty men.	0.4	positive	Ao saber disso, Davi ordenou a Joabe que marchasse com todo o exército.
1CH.19.9	19	9	And the children of Ammon came out, and put the battle in array before the gate of the city: and the kings that were come {were} by themselves in the field.	0.0	neutral	Os amonitas saíram e se puseram em posição de combate na entrada da cidade, e os reis que tinham vindo posicionaram-se em campo aberto.
1CH.19.10	19	10	Now when Joab saw that the battle was set against him before and behind, he chose out of all the choice of Israel, and put {them} in array against the Syrians. {the battle...: Heb. the face of the battle was} {choice: or, young men}	-0.15	negative	Vendo Joabe que estava cercado pelas linhas de combate, escolheu alguns dos melhores soldados de Israel e os posicionou contra os arameus.
1CH.19.11	19	11	And the rest of the people he delivered unto the hand of Abishai his brother, and they set {themselves} in array against the children of Ammon. {Abishai: Heb. Abshai}	0.0	neutral	Pôs o restante dos homens sob o comando de seu irmão Abisai e os posicionou contra os amonitas.
1CH.19.12	19	12	And he said, If the Syrians be too strong for me, then thou shalt help me: but if the children of Ammon be too strong for thee, then I will help thee.	0.4333	positive	"E Joabe disse a Abisai: ""Se os arameus forem fortes demais para mim, venha me ajudar; mas, se os amonitas forem fortes demais para você, eu irei ajudá-lo."
1CH.19.13	19	13	Be of good courage, and let us behave ourselves valiantly for our people, and for the cities of our God: and let the LORD do {that which is} good in his sight.	0.7	positive	"Seja forte e lutemos com bravura pelo nosso povo e pelas cidades do nosso Deus. E que o Senhor faça o que for de sua vontade""."
1CH.19.14	19	14	So Joab and the people that {were} with him drew nigh before the Syrians unto the battle; and they fled before him.	0.0	neutral	Então Joabe e seus soldados avançaram contra os arameus, que fugiram dele.
1CH.19.15	19	15	And when the children of Ammon saw that the Syrians were fled, they likewise fled before Abishai his brother, and entered into the city. Then Joab came to Jerusalem.	0.0	neutral	Quando os amonitas viram que os arameus estavam fugindo de Joabe, também fugiram de seu irmão Abisai e entraram na cidade. Assim, Joabe voltou para Jerusalém.
1CH.19.16	19	16	And when the Syrians saw that they were put to the worse before Israel, they sent messengers, and drew forth the Syrians that {were} beyond the river: and Shophach the captain of the host of Hadarezer {went} before them. {river: that is, Euphrates} {Shophach: also called, Shobach}	-0.4	negative	Ao perceberem os arameus que haviam sido derrotados por Israel, enviaram mensageiros para trazer arameus que viviam do outro lado do Eufrates, e Sofaque, o comandante do exército de Hadadezer, veio à frente deles.
1CH.19.17	19	17	And it was told David; and he gathered all Israel, and passed over Jordan, and came upon them, and set {the battle} in array against them. So when David had put the battle in array against the Syrians, they fought with him.	0.0	neutral	Informado disso, Davi reuniu todo o Israel e atravessou o Jordão; avançou contra eles e formou linhas de combate defronte deles. Mas, começado o combate,
1CH.19.18	19	18	But the Syrians fled before Israel; and David slew of the Syrians seven thousand {men which fought in} chariots, and forty thousand footmen, and killed Shophach the captain of the host.	-0.2	negative	eles fugiram de diante de Israel, e Davi matou sete mil dos seus condutores de carros de guerra e quarenta mil dos seus soldados de infantaria. Também matou Sofaque, o comandante do exército deles.
1CH.19.19	19	19	And when the servants of Hadarezer saw that they were put to the worse before Israel, they made peace with David, and became his servants: neither would the Syrians help the children of Ammon any more.	0.05	neutral	Quando os vassalos de Hadadezer viram que tinham sido derrotados por Israel, fizeram a paz com Davi e se sujeitaram a ele. E os arameus não quiseram mais ajudar os amonitas.
1CH.20.1	20	1	And it came to pass, that after the year was expired, at the time that kings go out {to battle}, Joab led forth the power of the army, and wasted the country of the children of Ammon, and came and besieged Rabbah. But David tarried at Jerusalem. And Joab smote Rabbah, and destroyed it. {after...: Heb. at the return of the year}	-0.2	negative	Na primavera seguinte, na época em que os reis saem à guerra, Joabe conduziu o seu exército até a terra dos amonitas e a arrasou. Enquanto Davi ainda estava em Jerusalém, Joabe cercou Rabá, a capital, atacou-a e deixou-a em ruínas.
1CH.20.2	20	2	And David took the crown of their king from off his head, and found it to weigh a talent of gold, and {there were} precious stones in it; and it was set upon David's head: and he brought also exceeding much spoil out of the city. {to weigh: Heb. the weight of}	0.35	positive	Davi tirou a coroa da cabeça de Milcon, uma coroa de ouro de trinta e cinco quilos, ornamentada com pedras preciosas. E ela foi colocada na cabeça de Davi. Ele levou uma grande quantidade de bens da cidade,
1CH.20.3	20	3	And he brought out the people that {were} in it, and cut {them} with saws, and with harrows of iron, and with axes. Even so dealt David with all the cities of the children of Ammon. And David and all the people returned to Jerusalem.	0.0	neutral	e levou também os seus habitantes, designando-lhes trabalhos com serras, picaretas de ferro e machados. Davi fez assim com todas as cidades amonitas. Depois voltou com todo seu exército para Jerusalém.
1CH.20.4	20	4	And it came to pass after this, that there arose war at Gezer with the Philistines; at which time Sibbechai the Hushathite slew Sippai, {that was} of the children of the giant: and they were subdued. {arose: or, continued: Heb. stood} {Gezer: also called, Gob} {Sippai: also called, Saph} {the giant: or, Rapha}	0.0	neutral	E houve depois disso uma guerra com os filisteus, em Gezer. Naquela época, Sibecai, de Husate, matou Sipai, um dos descendentes dos refains, e os filisteus foram subjugados.
1CH.20.5	20	5	And there was war again with the Philistines; and Elhanan the son of Jair slew Lahmi the brother of Goliath the Gittite, whose spear staff {was} like a weaver's beam. {Jair: also called, Jaareoregim}	0.0	neutral	Noutra batalha contra os filisteus, Elanã, filho de Jair, matou Lami, irmão de Golias, de Gate, que possuía uma lança cuja haste parecia uma lançadeira de tecelão.
1CH.20.6	20	6	And yet again there was war at Gath, where was a man of {great} stature, whose fingers and toes {were} four and twenty, six {on each hand}, and six {on each foot}: and he also was the son of the giant. {great...: Heb. measure} {the son...: Heb. born to the giant, or, Rapha}	0.4	positive	Noutra batalha, em Gate, havia um homem de grande estatura e que tinha seis dedos em cada mão e seis dedos em cada pé; vinte e quatro dedos ao todo. Ele também era descendente de Rafa,
1CH.20.7	20	7	But when he defied Israel, Jonathan the son of Shimea David's brother slew him. {defied: or, reproached} {Shimea: also called Shammah}	0.0	neutral	e ele desafiou Israel, mas Jônatas, filho de Siméia, irmão de Davi, o matou.
1CH.20.8	20	8	These were born unto the giant in Gath; and they fell by the hand of David, and by the hand of his servants.	0.0	neutral	Esses eram descendentes de Rafa, em Gate, e foram mortos por Davi e seus soldados.
1CH.21.1	21	1	And Satan stood up against Israel, and provoked David to number Israel.	0.0	neutral	Satanás levantou-se contra Israel e levou Davi a fazer um recenseamento do povo.
1CH.21.2	21	2	And David said to Joab and to the rulers of the people, Go, number Israel from Beersheba even to Dan; and bring the number of them to me, that I may know {it}.	0.0	neutral	"Davi disse a Joabe e aos outros comandantes do exército: ""Vão e contem os israelitas desde Berseba até Dã e tragam-me um relatório para que eu saiba quantos são""."
1CH.21.3	21	3	And Joab answered, The LORD make his people an hundred times so many more as they {be}: but, my lord the king, {are} they not all my lord's servants? why then doth my lord require this thing? why will he be a cause of trespass to Israel?	0.5	positive	"Joabe, porém, respondeu: ""Que o Senhor multiplique o povo dele por cem. Ó rei, meu senhor, não são, porventura, todos eles súditos do meu senhor? Por que o meu senhor deseja fazer isso? Por que deveria trazer culpa sobre Israel? """
1CH.21.4	21	4	Nevertheless the king's word prevailed against Joab. Wherefore Joab departed, and went throughout all Israel, and came to Jerusalem.	0.0	neutral	Mas a palavra do rei prevaleceu, de modo que Joabe partiu, percorreu todo o Israel e então voltou a Jerusalém.
1CH.21.5	21	5	And Joab gave the sum of the number of the people unto David. And all {they of} Israel were a thousand thousand and an hundred thousand men that drew sword: and Judah {was} four hundred threescore and ten thousand men that drew sword.	0.0	neutral	Joabe apresentou a Davi o relatório com o número dos homens de combate: Em todo o Israel havia um milhão e cem mil homens habilitados para o serviço militar, sendo quatrocentos e setenta mil de Judá.
1CH.21.6	21	6	But Levi and Benjamin counted he not among them: for the king's word was abominable to Joab.	0.0	neutral	Mas Joabe não incluiu as tribos de Levi e de Benjamim na contagem, pois a ordem do rei lhe parecera absurda.
1CH.21.7	21	7	And God was displeased with this thing; therefore he smote Israel. {And...: Heb. And it was evil in the eyes of the LORD concerning this thing}	-1.0	negative	Essa ordem foi reprovada por Deus, e por isso ele puniu Israel.
1CH.21.8	21	8	And David said unto God, I have sinned greatly, because I have done this thing: but now, I beseech thee, do away the iniquity of thy servant; for I have done very foolishly.	0.5	positive	"Então Davi disse a Deus: ""Pequei gravemente com o que fiz. Agora eu te imploro que perdoes o pecado do teu servo, porque cometi uma grande loucura! """
1CH.21.9	21	9	And the LORD spake unto Gad, David's seer, saying,	0.0	neutral	O Senhor disse a Gade, o vidente de Davi:
1CH.21.10	21	10	Go and tell David, saying, Thus saith the LORD, I offer thee three {things}: choose thee one of them, that I may do {it} unto thee. {offer: Heb. stretch out}	0.0	neutral	"""Vá dizer a Davi: 'Assim diz o Senhor: Estou lhe dando três opções. Escolha uma delas, e eu a executarei contra você' ""."
1CH.21.11	21	11	So Gad came to David, and said unto him, Thus saith the LORD, Choose thee {Choose...: Heb. Take to thee}	0.0	neutral	"Então Gade foi a Davi e lhe disse: ""Assim diz o Senhor: 'Escolha:"
1CH.21.12	21	12	Either three years' famine; or three months to be destroyed before thy foes, while that the sword of thine enemies overtaketh {thee}; or else three days the sword of the LORD, even the pestilence, in the land, and the angel of the LORD destroying throughout all the coasts of Israel. Now therefore advise thyself what word I shall bring again to him that sent me.	-0.2	negative	"três anos de fome, três meses fugindo de seus adversários, perseguido pela espada deles, ou três dias da espada do Senhor, isto é, três dias de praga, com o anjo do Senhor assolando todas as regiões de Israel'. Decida agora como devo responder àquele que me enviou""."
1CH.21.13	21	13	And David said unto Gad, I am in a great strait: let me fall now into the hand of the LORD; for very great {are} his mercies: but let me not fall into the hand of man. {very great: or, very many}	0.8625	positive	"Davi respondeu: ""É grande a minha angustia! Prefiro cair nas mãos do Senhor, pois é grande a sua misericórdia, e não nas mãos dos homens""."
1CH.21.14	21	14	So the LORD sent pestilence upon Israel: and there fell of Israel seventy thousand men.	0.0	neutral	Então o Senhor enviou uma praga sobre Israel, e setenta mil homens de Israel morreram.
1CH.21.15	21	15	And God sent an angel unto Jerusalem to destroy it: and as he was destroying, the LORD beheld, and he repented him of the evil, and said to the angel that destroyed, It is enough, stay now thine hand. And the angel of the LORD stood by the threshingfloor of Ornan the Jebusite. {Ornan: also called, Araunah}	-0.35	negative	"E Deus enviou um anjo para destruir Jerusalém. Mas, quando o anjo ia fazê-lo, o Senhor olhou e arrependeu-se de trazer a catástrofe, e ele disse ao anjo destruidor: ""Pare! Já basta! "" Naquele momento o anjo do Senhor estava perto da eira de Araúna, o jebuseu."
