verse_id	chapter	verse	text_en	polarity_en	label_en	text_es
2KI.24.17	24	17	And the king of Babylon made Mattaniah his father's brother king in his stead, and changed his name to Zedekiah.	0.0	neutral	Y el rey de Babilonia puso por rey en lugar de Joachîn á Mathanías su tío, y mudóle el nombre en el de Sedecías.
2KI.24.18	24	18	Zedekiah {was} twenty and one years old when he began to reign, and he reigned eleven years in Jerusalem. And his mother's name {was} Hamutal, the daughter of Jeremiah of Libnah.	0.1	neutral	De veintiún años era Sedecías cuando comenzó á reinar, y reinó en Jerusalem once años. El nombre de su madre fué Amutal hija de Jeremías, de Libna.
2KI.24.19	24	19	And he did {that which was} evil in the sight of the LORD, according to all that Jehoiakim had done.	-1.0	negative	E hizo lo malo en ojos de Jehová, conforme á todo lo que había hecho Joacim.
2KI.24.20	24	20	For through the anger of the LORD it came to pass in Jerusalem and Judah, until he had cast them out from his presence, that Zedekiah rebelled against the king of Babylon.	-0.7	negative	Fué pues la ira de Jehová contra Jerusalem y Judá, hasta que los echó de su presencia. Y Sedecías se rebeló contra el rey de Babilonia.
2KI.25.1	25	1	And it came to pass in the ninth year of his reign, in the tenth month, in the tenth {day} of the month, {that} Nebuchadnezzar king of Babylon came, he, and all his host, against Jerusalem, and pitched against it; and they built forts against it round about.	-0.2	negative	Y ACONTECIO á los nueve años de su reinado, en el mes décimo, á los diez del mes, que Nabucodonosor rey de Babilonia vino con todo su ejército contra Jerusalem, y cercóla; y levantaron contra ella ingenios alrededor.
2KI.25.2	25	2	And the city was besieged unto the eleventh year of king Zedekiah.	0.0	neutral	Y estuvo la ciudad cercada hasta el undécimo año del rey Sedecías.
2KI.25.3	25	3	And on the ninth {day} of the {fourth} month the famine prevailed in the city, and there was no bread for the people of the land.	0.0	neutral	A los nueve del mes prevaleció el hambre en la ciudad, que no hubo pan para el pueblo de la tierra.
2KI.25.4	25	4	And the city was broken up, and all the men of war {fled} by night by the way of the gate between two walls, which {is} by the king's garden: (now the Chaldees {were} against the city round about:) and {the king} went the way toward the plain.	-0.2129	negative	Abierta ya la ciudad, huyeron de noche todos los hombres de guerra por el camino de la puerta que estaba entre los dos muros, junto á los huertos del rey, estando los Caldeos alrededor de la ciudad; y el rey se fué camino de la campiña.
2KI.25.5	25	5	And the army of the Chaldees pursued after the king, and overtook him in the plains of Jericho: and all his army were scattered from him.	0.0	neutral	Y el ejército de los Caldeos siguió al rey, y tomólo en las llanuras de Jericó, habiéndose esparcido de él todo su ejército.
2KI.25.6	25	6	So they took the king, and brought him up to the king of Babylon to Riblah; and they gave judgment upon him. {gave...: Heb. spake judgment with him}	0.0	neutral	Tomado pues el rey, trajéronle al rey de Babilonia á Ribla, y profirieron contra él sentencia.
2KI.25.7	25	7	And they slew the sons of Zedekiah before his eyes, and put out the eyes of Zedekiah, and bound him with fetters of brass, and carried him to Babylon. {put...: Heb. made blind}	-0.5	negative	Y degollaron á los hijos de Sedecías en presencia suya; y á Sedecías sacaron los ojos, y atado con cadenas lleváronlo á Babilonia.
2KI.25.8	25	8	And in the fifth month, on the seventh {day} of the month, which {is} the nineteenth year of king Nebuchadnezzar king of Babylon, came Nebuzaradan, captain of the guard, a servant of the king of Babylon, unto Jerusalem: {captain...: or, chief marshal}	-0.75	negative	En el mes quinto, á los siete del mes, siendo el año diecinueve de Nabucodonosor rey de Babilonia, vino á Jerusalem Nabuzaradán, capitán de los de la guardia, siervo del rey de Babilonia.
2KI.25.9	25	9	And he burnt the house of the LORD, and the king's house, and all the houses of Jerusalem, and every great {man's} house burnt he with fire.	0.8	positive	Y quemó la casa de Jehová, y la casa del rey, y todas las casas de Jerusalem; y todas las casas de los príncipes quemó á fuego.
2KI.25.10	25	10	And all the army of the Chaldees, that {were with} the captain of the guard, brake down the walls of Jerusalem round about.	-0.1778	negative	Y todo el ejército de los Caldeos que estaba con el capitán de la guardia, derribó los muros de Jerusalem alrededor.
2KI.25.11	25	11	Now the rest of the people {that were} left in the city, and the fugitives that fell away to the king of Babylon, with the remnant of the multitude, did Nebuzaradan the captain of the guard carry away. {fugitives: Heb. fallen away}	0.0	neutral	Y á los del pueblo que habían quedado en la ciudad, y á los que se habían juntado al rey de Babilonia, y á los que habían quedado del vulgo, trasportólo Nabuzaradán, capitán de los de la guardia.
2KI.25.12	25	12	But the captain of the guard left of the poor of the land {to be} vinedressers and husbandmen.	-0.2	negative	Mas de los pobres de la tierra dejó Nabuzaradán, capitán de los de la guardia, para que labrasen las viñas y las tierras.
2KI.25.13	25	13	And the pillars of brass that {were} in the house of the LORD, and the bases, and the brasen sea that {was} in the house of the LORD, did the Chaldees break in pieces, and carried the brass of them to Babylon.	0.0	neutral	Y quebraron los Caldeos las columnas de bronce que estaban en la casa de Jehová, y las basas, y el mar de bronce que estaba en la casa de Jehová, y llevaron el metal de ello á Babilonia.
2KI.25.14	25	14	And the pots, and the shovels, and the snuffers, and the spoons, and all the vessels of brass wherewith they ministered, took they away.	0.0	neutral	Lleváronse también los calderos, y las paletas, y las tenazas, y los cucharones, y todos los vasos de metal con que ministraban.
2KI.25.15	25	15	And the firepans, and the bowls, {and} such things as {were} of gold, {in} gold, and of silver, {in} silver, the captain of the guard took away.	0.0	neutral	Incensarios, cuencos, los que de oro, en oro, y los que de plata, en plata, todo lo llevó el capitán de los de la guardia;
2KI.25.16	25	16	The two pillars, one sea, and the bases which Solomon had made for the house of the LORD; the brass of all these vessels was without weight. {one...: Heb. the one sea}	0.0	neutral	Las dos columnas, un mar, y las basas que Salomón había hecho para la casa de Jehová: no había peso de todos estos vasos.
2KI.25.17	25	17	The height of the one pillar {was} eighteen cubits, and the chapiter upon it {was} brass: and the height of the chapiter three cubits; and the wreathen work, and pomegranates upon the chapiter round about, all of brass: and like unto these had the second pillar with wreathen work.	-0.1	neutral	La altura de la una columna era diez y ocho codos y tenía encima un capitel de bronce, y la altura del capitel era de tres codos; y sobre el capitel había un enredado y granadas alrededor, todo de bronce: y semejante obra había en la otra columna con el enredado.
2KI.25.18	25	18	And the captain of the guard took Seraiah the chief priest, and Zephaniah the second priest, and the three keepers of the door: {door: Heb. threshold}	-0.375	negative	Tomó entonces el capitán de los de la guardia á Saraías primer sacerdote, y á Sophonías segundo sacerdote, y tres guardas de la vajilla;
2KI.25.19	25	19	And out of the city he took an officer that was set over the men of war, and five men of them that were in the king's presence, which were found in the city, and the principal scribe of the host, which mustered the people of the land, and threescore men of the people of the land {that were} found in the city: {officer: or, eunuch} {were in...: Heb. saw the king's face} {principal...: or, scribe of the captain of the host}	-0.75	negative	Y de la ciudad tomó un eunuco, el cual era maestre de campo, y cinco varones de los continuos del rey, que se hallaron en la ciudad; y al principal escriba del ejército, que hacía la reseña de la gente del país; y sesenta varones del pueblo de la tierra, que se hallaron en la ciudad.
2KI.25.20	25	20	And Nebuzaradan captain of the guard took these, and brought them to the king of Babylon to Riblah:	0.0	neutral	Estos tomó Nabuzaradán, capitán de los de la guardia, y llevólos á Ribla al rey de Babilonia.
2KI.25.21	25	21	And the king of Babylon smote them, and slew them at Riblah in the land of Hamath. So Judah was carried away out of their land.	0.0	neutral	Y el rey de Babilonia los hirió y mató en Ribla, en tierra de Hamath. Así fué trasportado Judá de sobre su tierra.
2KI.25.22	25	22	And {as for} the people that remained in the land of Judah, whom Nebuchadnezzar king of Babylon had left, even over them he made Gedaliah the son of Ahikam, the son of Shaphan, ruler.	0.0	neutral	Y al pueblo que Nabucodonosor rey de Babilonia dejó en tierra de Judá, puso por gobernador á Gedalías, hijo de Ahicam hijo de Saphán.
2KI.25.23	25	23	And when all the captains of the armies, they and their men, heard that the king of Babylon had made Gedaliah governor, there came to Gedaliah to Mizpah, even Ishmael the son of Nethaniah, and Johanan the son of Careah, and Seraiah the son of Tanhumeth the Netophathite, and Jaazaniah the son of a Maachathite, they and their men.	0.0	neutral	Y oyendo todos los príncipes del ejército, ellos y su gente, que el rey de Babilonia había puesto por gobernador á Gedalías, viniéronse á él en Mizpa, es á saber, Ismael hijo de Nathanías, y Johanán hijo de Carea, y Saraía hijo de Tanhumet Netofatita, y Jaazanías hijo de Maachâti, ellos con los suyos.
2KI.25.24	25	24	And Gedaliah sware to them, and to their men, and said unto them, Fear not to be the servants of the Chaldees: dwell in the land, and serve the king of Babylon; and it shall be well with you.	0.0	neutral	Entonces Gedalías les hizo juramento, á ellos y á los suyos, y díjoles: No temáis de ser siervos de los Caldeos; habitad en la tierra, y servid al rey de Babilonia, y os irá bien.
2KI.25.25	25	25	But it came to pass in the seventh month, that Ishmael the son of Nethaniah, the son of Elishama, of the seed royal, came, and ten men with him, and smote Gedaliah, that he died, and the Jews and the Chaldees that were with him at Mizpah. {royal: Heb. of the kingdom}	0.0	neutral	Mas en el mes séptimo vino Ismael hijo de Nathanías, hijo de Elisama, de la estirpe real, y con él diez varones, é hirieron á Gedalías, y murió: y también á los Judíos y Caldeos que estaban con él en Mizpa.
2KI.25.26	25	26	And all the people, both small and great, and the captains of the armies, arose, and came to Egypt: for they were afraid of the Chaldees.	-0.0167	neutral	Y levantándose todo el pueblo, desde el menor hasta el mayor, con los capitanes del ejército, fuéronse á Egipto por temor de los Caldeos.
2KI.25.27	25	27	And it came to pass in the seven and thirtieth year of the captivity of Jehoiachin king of Judah, in the twelfth month, on the seven and twentieth {day} of the month, {that} Evilmerodach king of Babylon in the year that he began to reign did lift up the head of Jehoiachin king of Judah out of prison;	0.0	neutral	Y aconteció á los treinta y siete años de la trasportación de Joachîn rey de Judá, en el mes duodécimo, á los veinte y siete del mes, que Evil-merodach rey de Babilonia, en el primer año de su reinado, levantó la cabeza de Joachîn rey de Judá, sacándolo de la casa de la cárcel;
2KI.25.28	25	28	And he spake kindly to him, and set his throne above the throne of the kings that {were} with him in Babylon; {kindly...: Heb. good things with him}	0.475	positive	Y hablóle bien, y puso su asiento sobre el asiento de los reyes que con él estaban en Babilonia.
2KI.25.29	25	29	And changed his prison garments: and he did eat bread continually before him all the days of his life.	0.0	neutral	Y mudóle los vestidos de su prisión, y comió siempre delante de él todos los días de su vida.
2KI.25.30	25	30	And his allowance {was} a continual allowance given him of the king, a daily rate for every day, all the days of his life.	0.0	neutral	Y fuéle diariamente dada su comida de parte del rey de continuo, todos los días de su vida.
