verse_id	chapter	verse	text_en	polarity_en	label_en	text_es
1KI.8.43	8	43	Hear thou in heaven thy dwelling place, and do according to all that the stranger calleth to thee for: that all people of the earth may know thy name, to fear thee, as {do} thy people Israel; and that they may know that this house, which I have builded, is called by thy name. {this...: Heb. thy name is called upon this house}	0.0	neutral	Tú oirás en los cielos, en la habitación de tu morada, y harás conforme á todo aquello por lo cual el extranjero hubiere á ti clamado: para que todos los pueblos de la tierra conozcan tu nombre, y te teman, como tu pueblo Israel, y entiendan que tu nombre es invocado sobre esta casa que yo edifiqué.
1KI.8.44	8	44	If thy people go out to battle against their enemy, whithersoever thou shalt send them, and shall pray unto the LORD toward the city which thou hast chosen, and {toward} the house that I have built for thy name: {toward the city: Heb. the way of the city}	-0.75	negative	Si tu pueblo saliere en batalla contra sus enemigos por el camino que tú los enviares, y oraren á Jehová hacia la ciudad que tú elegiste, y hacia la casa que yo edifiqué á tu nombre,
1KI.8.45	8	45	Then hear thou in heaven their prayer and their supplication, and maintain their cause. {cause: or, right}	0.2857	positive	Tú oirás en los cielos su oración y su súplica, y les harás derecho.
1KI.8.46	8	46	If they sin against thee, (for {there is} no man that sinneth not,) and thou be angry with them, and deliver them to the enemy, so that they carry them away captives unto the land of the enemy, far or near;	-0.1	neutral	Si hubieren pecado contra ti, (porque no hay hombre que no peque) y tú estuvieres airado contra ellos, y los entregares delante del enemigo, para que los cautiven y lleven á tierra enemiga, sea lejos ó cerca,
1KI.8.47	8	47	{Yet} if they shall bethink themselves in the land whither they were carried captives, and repent, and make supplication unto thee in the land of them that carried them captives, saying, We have sinned, and have done perversely, we have committed wickedness; {bethink...: Heb. bring back to their heart}	0.0	neutral	Y ellos volvieren en sí en la tierra donde fueren cautivos; si se convirtieren, y oraren á ti en la tierra de los que los cautivaron, y dijeren: Pecamos, hemos hecho lo malo, hemos cometido impiedad;
1KI.8.48	8	48	And {so} return unto thee with all their heart, and with all their soul, in the land of their enemies, which led them away captive, and pray unto thee toward their land, which thou gavest unto their fathers, the city which thou hast chosen, and the house which I have built for thy name:	0.2	positive	Y si se convirtieren á ti de todo su corazón y de toda su alma, en la tierra de sus enemigos que los hubieren llevado cautivos, y oraren á ti hacia su tierra, que tú diste á sus padres, hacia la ciudad que tú elegiste y la casa que yo he edificado á tu nombre;
1KI.8.49	8	49	Then hear thou their prayer and their supplication in heaven thy dwelling place, and maintain their cause, {cause: or, right}	0.2857	positive	Tú oirás en los cielos, en la habitación de tu morada, su oración y su súplica, y les harás derecho;
1KI.8.50	8	50	And forgive thy people that have sinned against thee, and all their transgressions wherein they have transgressed against thee, and give them compassion before them who carried them captive, that they may have compassion on them:	0.2	positive	Y perdonarás á tu pueblo que había pecado contra ti, y todas sus infracciones con que se habrán contra ti rebelado; y harás que hayan de ellos misericordia los que los hubieren llevado cautivos:
1KI.8.51	8	51	For they {be} thy people, and thine inheritance, which thou broughtest forth out of Egypt, from the midst of the furnace of iron:	0.0	neutral	Porque ellos son tu pueblo y tu heredad, que tú sacaste de Egipto, de en medio del horno de hierro.
1KI.8.52	8	52	That thine eyes may be open unto the supplication of thy servant, and unto the supplication of thy people Israel, to hearken unto them in all that they call for unto thee.	0.0	neutral	Que tus ojos estén abiertos á la oración de tu siervo, y á la plegaria de tu pueblo Israel, para oirlos en todo aquello por lo que te invocaren:
1KI.8.53	8	53	For thou didst separate them from among all the people of the earth, {to be} thine inheritance, as thou spakest by the hand of Moses thy servant, when thou broughtest our fathers out of Egypt, O Lord GOD.	0.0	neutral	Pues que tú los apartaste para ti por tu heredad de todos los pueblos de la tierra, como lo dijiste por mano de Moisés tu siervo, cuando sacaste á nuestros padres de Egipto, oh Señor Jehová.
1KI.8.54	8	54	And it was {so}, that when Solomon had made an end of praying all this prayer and supplication unto the LORD, he arose from before the altar of the LORD, from kneeling on his knees with his hands spread up to heaven.	0.0	neutral	Y fué, que como acabó Salomón de hacer á Jehová toda esta oración y súplica, levantóse de estar de rodillas delante del altar de Jehová con sus manos extendidas al cielo;
1KI.8.55	8	55	And he stood, and blessed all the congregation of Israel with a loud voice, saying,	0.1	neutral	Y puesto en pie, bendijo á toda la congregación de Israel, diciendo en voz alta:
1KI.8.56	8	56	Blessed {be} the LORD, that hath given rest unto his people Israel, according to all that he promised: there hath not failed one word of all his good promise, which he promised by the hand of Moses his servant. {failed: Heb. fallen}	0.15	positive	Bendito sea Jehová, que ha dado reposo á su pueblo Israel, conforme á todo lo que él había dicho; ninguna palabra de todas sus promesas que expresó por Moisés su siervo, ha faltado.
1KI.8.57	8	57	The LORD our God be with us, as he was with our fathers: let him not leave us, nor forsake us:	0.0	neutral	Sea con nosotros Jehová nuestro Dios, como fué con nuestros padres; y no nos desampare, ni nos deje;
1KI.8.58	8	58	That he may incline our hearts unto him, to walk in all his ways, and to keep his commandments, and his statutes, and his judgments, which he commanded our fathers.	0.0	neutral	Incline nuestro corazón hacia sí, para que andemos en todos sus caminos, y guardemos sus mandamientos y sus estatutos y sus derechos, los cuales mandó á nuestros padres.
1KI.8.59	8	59	And let these my words, wherewith I have made supplication before the LORD, be nigh unto the LORD our God day and night, that he maintain the cause of his servant, and the cause of his people Israel at all times, as the matter shall require: {at all...: Heb. the thing of a day in his day}	-0.75	negative	Y que estas mis palabras con que he orado delante de Jehová estén cerca de Jehová nuestro Dios de día y de noche, para que él proteja la causa de su siervo, y de su pueblo Israel, cada cosa en su tiempo;
1KI.8.60	8	60	That all the people of the earth may know that the LORD {is} God, {and that there is} none else.	0.0	neutral	A fin de que todos los pueblos de la tierra sepan que Jehová es Dios, y que no hay otro.
1KI.8.61	8	61	Let your heart therefore be perfect with the LORD our God, to walk in his statutes, and to keep his commandments, as at this day.	1.0	positive	Sea pues perfecto vuestro corazón para con Jehová nuestro Dios, andando en sus estatutos, y guardando sus mandamientos, como el día de hoy.
1KI.8.62	8	62	And the king, and all Israel with him, offered sacrifice before the LORD.	0.0	neutral	Entonces el rey, y todo Israel con él, sacrificaron víctimas delante de Jehová.
1KI.8.63	8	63	And Solomon offered a sacrifice of peace offerings, which he offered unto the LORD, two and twenty thousand oxen, and an hundred and twenty thousand sheep. So the king and all the children of Israel dedicated the house of the LORD.	0.0	neutral	Y sacrificó Salomón por sacrificios pacíficos, los cuales ofreció á Jehová veinte y dos mil bueyes, y ciento veinte mil ovejas. Así dedicaron el rey y todos los hijos de Israel la casa de Jehová.
1KI.8.64	8	64	The same day did the king hallow the middle of the court that {was} before the house of the LORD: for there he offered burnt offerings, and meat offerings, and the fat of the peace offerings: because the brasen altar that {was} before the LORD {was} too little to receive the burnt offerings, and meat offerings, and the fat of the peace offerings.	-0.0625	neutral	Aquel mismo día santificó el rey el medio del atrio que estaba delante de la casa de Jehová: porque ofreció allí los holocaustos, y los presentes, y los sebos de los pacíficos; por cuanto el altar de bronce que estaba delante de Jehová era pequeño, y no cupieran en él los holocaustos, y los presentes, y los sebos de los pacíficos.
1KI.8.65	8	65	And at that time Solomon held a feast, and all Israel with him, a great congregation, from the entering in of Hamath unto the river of Egypt, before the LORD our God, seven days and seven days, {even} fourteen days.	0.8	positive	En aquel tiempo Salomón hizo fiesta, y con él todo Israel, una grande congregación, desde como entran en Hamath hasta el río de Egipto, delante de Jehová nuestro Dios, por siete días y otros siete días, esto es, por catorce días.
1KI.8.66	8	66	On the eighth day he sent the people away: and they blessed the king, and went unto their tents joyful and glad of heart for all the goodness that the LORD had done for David his servant, and for Israel his people. {blessed: or, thanked}	0.5	positive	Y el octavo día despidió al pueblo: y ellos bendiciendo al rey, se fueron á sus estancias alegres y gozosos de corazón por todos los beneficios que Jehová había hecho á David su siervo, y á su pueblo Israel.
1KI.9.1	9	1	And it came to pass, when Solomon had finished the building of the house of the LORD, and the king's house, and all Solomon's desire which he was pleased to do,	0.5	positive	Y COMO Salomón hubo acabado la obra de la casa de Jehová, y la casa real, y todo lo que Salomón quiso hacer,
1KI.9.2	9	2	That the LORD appeared to Solomon the second time, as he had appeared unto him at Gibeon.	0.0	neutral	Jehová apareció á Salomón la segunda vez, como le había aparecido en Gabaón.
1KI.9.3	9	3	And the LORD said unto him, I have heard thy prayer and thy supplication, that thou hast made before me: I have hallowed this house, which thou hast built, to put my name there for ever; and mine eyes and mine heart shall be there perpetually.	-0.05	neutral	Y díjole Jehová: Yo he oído tu oración y tu ruego, que has hecho en mi presencia. Yo he santificado esta casa que tú has edificado, para poner mi nombre en ella para siempre; y en ella estarán mis ojos y mi corazón todos los días.
1KI.9.4	9	4	And if thou wilt walk before me, as David thy father walked, in integrity of heart, and in uprightness, to do according to all that I have commanded thee, {and} wilt keep my statutes and my judgments:	0.0	neutral	Y si tú anduvieres delante de mí, como anduvo David tu padre, en integridad de corazón y en equidad, haciendo todas las cosas que yo te he mandado, y guardando mis estatutos y mis derechos,
1KI.9.5	9	5	Then I will establish the throne of thy kingdom upon Israel for ever, as I promised to David thy father, saying, There shall not fail thee a man upon the throne of Israel.	0.25	positive	Yo afirmaré el trono de tu reino sobre Israel para siempre, como hablé á David tu padre, diciendo: No faltará de ti varón en el trono de Israel.
1KI.9.6	9	6	{But} if ye shall at all turn from following me, ye or your children, and will not keep my commandments {and} my statutes which I have set before you, but go and serve other gods, and worship them:	-0.0625	neutral	Mas si obstinadamente os apartareis de mí vosotros y vuestros hijos, y no guardareis mis mandamientos y mis estatutos que yo he puesto delante de vosotros, sino que fuereis y sirviereis á dioses ajenos, y los adorareis;
1KI.9.7	9	7	Then will I cut off Israel out of the land which I have given them; and this house, which I have hallowed for my name, will I cast out of my sight; and Israel shall be a proverb and a byword among all people:	0.0	neutral	Yo cortaré á Israel de sobre la haz de la tierra que les he entregado; y esta casa que he santificado á mi nombre, yo la echaré de delante de mí, é Israel será por proverbio y fábula á todos los pueblos;
1KI.9.8	9	8	And at this house, {which} is high, every one that passeth by it shall be astonished, and shall hiss; and they shall say, Why hath the LORD done thus unto this land, and to this house?	0.16	positive	Y esta casa que estaba en estima, cualquiera que pasare por ella se pasmará, y silbará, y dirá: ¿Por qué ha hecho así Jehová á esta tierra, y á esta casa?
1KI.9.9	9	9	And they shall answer, Because they forsook the LORD their God, who brought forth their fathers out of the land of Egypt, and have taken hold upon other gods, and have worshipped them, and served them: therefore hath the LORD brought upon them all this evil.	-0.5625	negative	Y dirán: Por cuanto dejaron á Jehová su Dios, que había sacado á sus padres de tierra de Egipto, y echaron mano á dioses ajenos, y los adoraron, y los sirvieron: por eso ha traído Jehová sobre ellos todo aqueste mal.
1KI.9.10	9	10	And it came to pass at the end of twenty years, when Solomon had built the two houses, the house of the LORD, and the king's house,	0.0	neutral	Y aconteció al cabo de veinte años, en que Salomón había edificado las dos casas, la casa de Jehová y la casa real,
1KI.9.11	9	11	({Now} Hiram the king of Tyre had furnished Solomon with cedar trees and fir trees, and with gold, according to all his desire,) that then king Solomon gave Hiram twenty cities in the land of Galilee.	0.0	neutral	(Para las cuales Hiram rey de Tiro, había traído á Salomón madera de cedro y de haya, y cuanto oro él quiso), que el rey Salomón dió á Hiram veinte ciudades en tierra de Galilea.
1KI.9.12	9	12	And Hiram came out from Tyre to see the cities which Solomon had given him; and they pleased him not. {pleased...: Heb. were not right in his eyes}	0.0357	neutral	Y salió Hiram de Tiro para ver las ciudades que Salomón le había dado, y no le contentaron.
1KI.9.13	9	13	And he said, What cities {are} these which thou hast given me, my brother? And he called them the land of Cabul unto this day. {Cabul: that is, displeasing, or, dirty}	-0.6	negative	Y dijo: ¿Qué ciudades son estas que me has dado, hermano? Y púsoles por nombre, la tierra de Cabul, hasta hoy.
1KI.9.14	9	14	And Hiram sent to the king sixscore talents of gold.	0.0	neutral	Y había Hiram enviado al rey ciento y veinte talentos de oro.
1KI.9.15	9	15	And this {is} the reason of the levy which king Solomon raised; for to build the house of the LORD, and his own house, and Millo, and the wall of Jerusalem, and Hazor, and Megiddo, and Gezer.	0.6	positive	Y esta es la razón del tributo que el rey Salomón impuso para edificar la casa de Jehová, y su casa, y á Millo, y el muro de Jerusalem, y á Hasor, y Megiddo, y Gezer.
1KI.9.16	9	16	{For} Pharaoh king of Egypt had gone up, and taken Gezer, and burnt it with fire, and slain the Canaanites that dwelt in the city, and given it {for} a present unto his daughter, Solomon's wife.	0.0	neutral	Faraón el rey de Egipto había subido y tomado á Gezer, y quemádola, y había muerto los Cananeos que habitaban la ciudad, y dádola en don á su hija la mujer de Salomón.
1KI.9.17	9	17	And Solomon built Gezer, and Bethhoron the nether,	0.0	neutral	Restauró pues Salomón á Gezer, y á la baja Beth-oron,
1KI.9.18	9	18	And Baalath, and Tadmor in the wilderness, in the land,	0.0	neutral	Y á Baalath, y á Tadmor en tierra del desierto;
1KI.9.19	9	19	And all the cities of store that Solomon had, and cities for his chariots, and cities for his horsemen, and that which Solomon desired to build in Jerusalem, and in Lebanon, and in all the land of his dominion. {that which...: Heb. the desire of Solomon which he desired}	0.0	neutral	Asimismo todas las ciudades donde Salomón tenía municiones, y las ciudades de los carros, y las ciudades de la gente de á caballo, y todo lo que Salomón deseó edificar en Jerusalem, en el Líbano, y en toda la tierra de su señorío.
1KI.9.20	9	20	{And} all the people {that were} left of the Amorites, Hittites, Perizzites, Hivites, and Jebusites, which {were} not of the children of Israel,	0.0	neutral	A todos los pueblos que quedaron de los Amorrheos, Hetheos, Pherezeos, Heveos, Jebuseos, que no fueron de los hijos de Israel;
1KI.9.21	9	21	Their children that were left after them in the land, whom the children of Israel also were not able utterly to destroy, upon those did Solomon levy a tribute of bondservice unto this day.	-0.15	negative	A sus hijos que quedaron en la tierra después de ellos, que los hijos de Israel no pudieron acabar, hizo Salomón que sirviesen con tributo hasta hoy.
1KI.9.22	9	22	But of the children of Israel did Solomon make no bondmen: but they {were} men of war, and his servants, and his princes, and his captains, and rulers of his chariots, and his horsemen.	0.0	neutral	Mas á ninguno de los hijos de Israel impuso Salomón servicio, sino que eran hombres de guerra, ó sus criados, ó sus príncipes, ó sus capitanes, ó comandantes de sus carros, ó su gente de á caballo.
1KI.9.23	9	23	These {were} the chief of the officers that {were} over Solomon's work, five hundred and fifty, which bare rule over the people that wrought in the work.	0.05	neutral	Y los que Salomón había hecho jefes y prepósitos sobre las obras, eran quinientos y cincuenta, los cuales estaban sobre el pueblo que trabajaba en aquella obra.
1KI.9.24	9	24	But Pharaoh's daughter came up out of the city of David unto her house which {Solomon} had built for her: then did he build Millo.	0.0	neutral	Y subió la hija de Faraón de la ciudad de David á su casa que Salomón le había edificado: entonces edificó él á Millo.
1KI.9.25	9	25	And three times in a year did Solomon offer burnt offerings and peace offerings upon the altar which he built unto the LORD, and he burnt incense upon the altar that {was} before the LORD. So he finished the house. {upon the altar that: Heb. upon it, etc}	0.0	neutral	Y ofrecía Salomón tres veces cada un año holocaustos y pacíficos sobre el altar que él edificó á Jehová, y quemaba perfumes sobre el que estaba delante de Jehová, después que la casa fué acabada.
1KI.9.26	9	26	And king Solomon made a navy of ships in Eziongeber, which {is} beside Eloth, on the shore of the Red sea, in the land of Edom. {shore: Heb. lip}	0.0	neutral	Hizo también el rey Salomón navíos en Ezión-geber, que es junto á Elath en la ribera del mar Bermejo, en la tierra de Edom.
1KI.9.27	9	27	And Hiram sent in the navy his servants, shipmen that had knowledge of the sea, with the servants of Solomon.	0.0	neutral	Y envió Hiram en ellos á sus siervos, marineros y diestros en la mar, con los siervos de Salomón:
1KI.9.28	9	28	And they came to Ophir, and fetched from thence gold, four hundred and twenty talents, and brought {it} to king Solomon.	0.0	neutral	Los cuales fueron á Ophir, y tomaron de allí oro, cuatrocientos y veinte talentos, y trajéronlo al rey Salomón.
1KI.10.1	10	1	And when the queen of Sheba heard of the fame of Solomon concerning the name of the LORD, she came to prove him with hard questions.	-0.2917	negative	Y OYENDO la reina de Seba la fama de Salomón en el nombre de Jehová, vino á probarle con preguntas.
1KI.10.2	10	2	And she came to Jerusalem with a very great train, with camels that bare spices, and very much gold, and precious stones: and when she was come to Solomon, she communed with him of all that was in her heart.	0.4525	positive	Y vino á Jerusalem con muy grande comitiva, con camellos cargados de especias, y oro en grande abundancia, y piedras preciosas: y como vino á Salomón, propúsole todo lo que en su corazón tenía.
1KI.10.3	10	3	And Solomon told her all her questions: there was not {any} thing hid from the king, which he told her not. {questions: Heb. words}	0.0	neutral	Y Salomón le declaró todas sus palabras: ninguna cosa se le escondió al rey, que no le declarase.
1KI.10.4	10	4	And when the queen of Sheba had seen all Solomon's wisdom, and the house that he had built,	0.0	neutral	Y cuando la reina de Seba vió toda la sabiduría de Salomón, y la casa que había edificado,
1KI.10.5	10	5	And the meat of his table, and the sitting of his servants, and the attendance of his ministers, and their apparel, and his cupbearers, and his ascent by which he went up unto the house of the LORD; there was no more spirit in her. {attendance: Heb. standing} {cupbearers: or, butlers}	-0.25	negative	Asimismo la comida de su mesa, el asiento de sus siervos, el estado y vestidos de los que le servían, sus maestresalas, y sus holocaustos que sacrificaba en la casa de Jehová, quedóse enajenada.
1KI.10.6	10	6	And she said to the king, It was a true report that I heard in mine own land of thy acts and of thy wisdom. {report: Heb. word} {acts: or, sayings}	0.475	positive	Y dijo al rey: Verdad es lo que oí en mi tierra de tus cosas y de tu sabiduría;
1KI.10.7	10	7	Howbeit I believed not the words, until I came, and mine eyes had seen {it}: and, behold, the half was not told me: thy wisdom and prosperity exceedeth the fame which I heard. {thy...: Heb. thou hast added wisdom and goodness to}	-0.1667	negative	Mas yo no lo creía, hasta que he venido, y mis ojos han visto, que ni aun la mitad fué lo que se me dijo: es mayor tu sabiduría y bien que la fama que yo había oído.
1KI.10.8	10	8	Happy {are} thy men, happy {are} these thy servants, which stand continually before thee, {and} that hear thy wisdom.	0.8	positive	Bienaventurados tus varones, dichosos estos tus siervos, que están continuamente delante de ti, y oyen tu sabiduría.
1KI.10.9	10	9	Blessed be the LORD thy God, which delighted in thee, to set thee on the throne of Israel: because the LORD loved Israel for ever, therefore made he thee king, to do judgment and justice.	0.7	positive	Jehová tu Dios sea bendito, que se agradó de ti para ponerte en el trono de Israel; porque Jehová ha amado siempre á Israel, y te ha puesto por rey, para que hagas derecho y justicia.
1KI.10.10	10	10	And she gave the king an hundred and twenty talents of gold, and of spices very great store, and precious stones: there came no more such abundance of spices as these which the queen of Sheba gave to king Solomon.	0.3125	positive	Y dió ella al rey ciento y veinte talentos de oro, y muy mucha especiería, y piedras preciosas: nunca vino tan grande copia de especias, como la reina de Seba dió al rey Salomón.
1KI.10.11	10	11	And the navy also of Hiram, that brought gold from Ophir, brought in from Ophir great plenty of almug trees, and precious stones. {almug...: also called, algum trees}	0.65	positive	La flota de Hiram que había traído el oro de Ophir, traía también de Ophir muy mucha madera de brasil, y piedras preciosas.
1KI.10.12	10	12	And the king made of the almug trees pillars for the house of the LORD, and for the king's house, harps also and psalteries for singers: there came no such almug trees, nor were seen unto this day. {pillars: or, rails: Heb. a prop}	0.0	neutral	Y de la madera de brasil hizo el rey balaustres para la casa de Jehová, y para las casas reales, arpas también y salterios para los cantores: nunca vino tanta madera de brasil, ni se ha visto hasta hoy.
1KI.10.13	10	13	And king Solomon gave unto the queen of Sheba all her desire, whatsoever she asked, beside {that} which Solomon gave her of his royal bounty. So she turned and went to her own country, she and her servants. {of his...: Heb. according to the hand of king Solomon}	0.6	positive	Y el rey Salomón dió á la reina de Seba todo lo que quiso, y todo lo que pidió, además de lo que Salomón le dió como de mano del rey Salomón. Y ella se volvió, y se fué á su tierra con sus criados.
1KI.10.14	10	14	Now the weight of gold that came to Solomon in one year was six hundred threescore and six talents of gold,	0.0	neutral	El peso del oro que Salomón tenía de renta cada un año, era seiscientos sesenta y seis talentos de oro;
1KI.10.15	10	15	Beside {that he had} of the merchantmen, and of the traffick of the spice merchants, and of all the kings of Arabia, and of the governors of the country. {governors: or, captains}	0.0	neutral	Sin lo de los mercaderes, y de la contratación de especias, y de todos los reyes de Arabia, y de los principales de la tierra.
1KI.10.16	10	16	And king Solomon made two hundred targets {of} beaten gold: six hundred {shekels} of gold went to one target.	0.0	neutral	Hizo también el rey Salomón doscientos paveses de oro extendido: seiscientos siclos de oro gastó en cada pavés.
1KI.10.17	10	17	And {he made} three hundred shields {of} beaten gold; three pound of gold went to one shield: and the king put them in the house of the forest of Lebanon.	0.0	neutral	Asimismo trescientos escudos de oro extendido, en cada uno de los cuales gastó tres libras de oro: y púsolos el rey en la casa del bosque del Líbano.
1KI.10.18	10	18	Moreover the king made a great throne of ivory, and overlaid it with the best gold.	0.9	positive	Hizo también el rey un gran trono de marfil, el cual cubrió de oro purísimo.
1KI.10.19	10	19	The throne had six steps, and the top of the throne {was} round behind: and {there were} stays on either side on the place of the seat, and two lions stood beside the stays. {behind: Heb. on the hinder part thereof} {stays: Heb. hands}	-0.125	negative	Seis gradas tenía el trono, y lo alto de él era redondo por el respaldo: y de la una parte y de la otra tenía apoyos cerca del asiento, junto á los cuales estaban colocados dos leones.
1KI.10.20	10	20	And twelve lions stood there on the one side and on the other upon the six steps: there was not the like made in any kingdom. {the like: Heb. so}	-0.125	negative	Estaban también doce leones puestos allí sobre las seis gradas, de la una parte y de la otra: en ningún otro reino se había hecho trono semejante.
1KI.10.21	10	21	And all king Solomon's drinking vessels {were of} gold, and all the vessels of the house of the forest of Lebanon {were of} pure gold; none {were of} silver: it was nothing accounted of in the days of Solomon. {none...: or, there was no silver in them}	0.2143	positive	Y todos los vasos de beber del rey Salomón eran de oro, y asimismo toda la vajilla de la casa del bosque del Líbano era de oro fino: no había plata; en tiempo de Salomón no era de estima.
1KI.10.22	10	22	For the king had at sea a navy of Tharshish with the navy of Hiram: once in three years came the navy of Tharshish, bringing gold, and silver, ivory, and apes, and peacocks. {ivory: or, elephants' teeth}	0.0	neutral	Porque el rey tenía la flota que salía á la mar, á Tharsis, con la flota de Hiram: una vez en cada tres años venía la flota de Tharsis, y traía oro, plata, marfil, simios y pavos.
1KI.10.23	10	23	So king Solomon exceeded all the kings of the earth for riches and for wisdom.	0.0	neutral	Así excedía el rey Salomón á todos los reyes de la tierra en riquezas y en sabiduría.
1KI.10.24	10	24	And all the earth sought to Solomon, to hear his wisdom, which God had put in his heart. {sought to: Heb. sought the face of}	0.0	neutral	Toda la tierra procuraba ver la cara de Salomón, para oir su sabiduría, la cual Dios había puesto en su corazón.
1KI.10.25	10	25	And they brought every man his present, vessels of silver, and vessels of gold, and garments, and armour, and spices, horses, and mules, a rate year by year.	0.0	neutral	Y todos le llevaban cada año sus presentes: vasos de oro, vasos de plata, vestidos, armas, aromas, caballos y acémilas.
1KI.10.26	10	26	And Solomon gathered together chariots and horsemen: and he had a thousand and four hundred chariots, and twelve thousand horsemen, whom he bestowed in the cities for chariots, and with the king at Jerusalem.	0.0	neutral	Y juntó Salomón carros y gente de á caballo; y tenía mil cuatrocientos carros, y doce mil jinetes, los cuales puso en las ciudades de los carros, y con el rey en Jerusalem.
1KI.10.27	10	27	And the king made silver {to be} in Jerusalem as stones, and cedars made he {to be} as the sycomore trees that {are} in the vale, for abundance. {made: Heb. gave}	0.0	neutral	Y puso el rey en Jerusalem plata como piedras, y cedros como los cabrahigos que están por los campos en abundancia.
1KI.10.28	10	28	And Solomon had horses brought out of Egypt, and linen yarn: the king's merchants received the linen yarn at a price. {And Solomon...: Heb. And the going forth of the horses which was Solomon's}	-0.1	neutral	Y sacaban caballos y lienzos á Salomón de Egipto: porque la compañía de los mercaderes del rey compraban caballos y lienzos.
1KI.10.29	10	29	And a chariot came up and went out of Egypt for six hundred {shekels} of silver, and an horse for an hundred and fifty: and so for all the kings of the Hittites, and for the kings of Syria, did they bring {them} out by their means. {by their...: Heb. by their hand}	0.0	neutral	Y venía y salía de Egipto, el carro por seiscientas piezas de plata, y el caballo por ciento y cincuenta; y así los sacaban por mano de ellos, todos los reyes de los Hetheos, y de Siria.
1KI.11.1	11	1	But king Solomon loved many strange women, together with the daughter of Pharaoh, women of the Moabites, Ammonites, Edomites, Zidonians, {and} Hittites; {together...: or, beside}	0.3833	positive	EMPERO el rey Salomón amó, á más de la hija de Faraón, muchas mujeres extranjeras: á las de Moab, á las de Ammón, á las de Idumea, á las de Sidón, y á las Hetheas;
1KI.11.2	11	2	Of the nations {concerning} which the LORD said unto the children of Israel, Ye shall not go in to them, neither shall they come in unto you: {for} surely they will turn away your heart after their gods: Solomon clave unto these in love.	0.0833	neutral	Gentes de las cuales Jehová había dicho á los hijos de Israel: No entraréis á ellas, ni ellas entrarán á vosotros; porque ciertamente harán inclinar vuestros corazones tras sus dioses. A éstas pues se juntó Salomón con amor.
